# x y z nx ny nz intensity label
1.41852 13.01374 0.68568 0.000000 0.000000 0.000000 0.134554 1
1.39222 13.17244 0.93018 0.000000 0.000000 0.000000 0.127214 1
1.28992 13.78954 1.22048 0.000000 0.000000 0.000000 0.096101 1
1.24562 13.73964 0.07308 0.000000 0.000000 0.000000 0.097780 1
1.36552 13.04234 0.35298 0.000000 0.000000 0.000000 0.108583 1
1.40702 12.80134 0.59038 0.000000 0.000000 0.000000 0.118517 1
1.40022 12.84074 0.82238 0.000000 0.000000 0.000000 0.147036 1
1.34192 13.17984 1.07668 0.000000 0.000000 0.000000 0.082063 1
1.20412 13.67664 0.02448 0.000000 0.000000 0.000000 0.107088 1
1.34452 12.88904 0.31038 0.000000 0.000000 0.000000 0.121599 1
1.39452 12.60844 0.54498 0.000000 0.000000 0.000000 0.140764 1
1.39912 12.58254 0.76908 0.000000 0.000000 0.000000 0.121660 1
1.35492 12.83084 1.00808 0.000000 0.000000 0.000000 0.117830 1
1.21712 13.60344 1.31038 0.000000 0.000000 0.000000 0.074372 1
1.30182 12.86314 0.21768 0.000000 0.000000 0.000000 0.118807 1
1.37342 12.47504 0.45708 0.000000 0.000000 0.000000 0.133822 1
1.39432 12.36194 0.67628 0.000000 0.000000 0.000000 0.160250 1
1.37242 12.48074 0.89938 0.000000 0.000000 0.000000 0.138048 1
1.29322 12.90974 1.15448 0.000000 0.000000 0.000000 0.096559 1
1.20992 13.09624 0.06148 0.000000 0.000000 0.000000 0.113390 1
1.33292 12.45164 0.32498 0.000000 0.000000 0.000000 0.114351 1
1.37882 12.21154 0.54628 0.000000 0.000000 0.000000 0.160403 1
1.38342 12.18754 0.75868 0.000000 0.000000 0.000000 0.142596 1
1.34652 12.38064 0.98268 0.000000 0.000000 0.000000 0.135653 1
1.23122 12.98434 1.25638 0.000000 0.000000 0.000000 0.138247 1
1.27252 12.52994 0.18778 0.000000 0.000000 0.000000 0.132143 1
1.35122 12.13144 0.42008 0.000000 0.000000 0.000000 0.153902 1
1.37822 11.99454 0.62968 0.000000 0.000000 0.000000 0.192660 1
1.36852 12.04374 0.83818 0.000000 0.000000 0.000000 0.121752 1
1.31402 12.31974 1.06658 0.000000 0.000000 0.000000 0.156344 1
1.14272 13.18824 1.37388 0.000000 0.000000 0.000000 0.118135 1
1.29052 12.21824 0.24688 0.000000 0.000000 0.000000 0.155306 1
1.35362 11.90804 0.46578 0.000000 0.000000 0.000000 0.163760 1
1.37232 11.81634 0.66838 0.000000 0.000000 0.000000 0.155184 1
1.35622 11.89544 0.87338 0.000000 0.000000 0.000000 0.155779 1
1.29182 12.21184 1.10238 0.000000 0.000000 0.000000 0.118257 1
1.08532 13.22584 1.42828 0.000000 0.000000 0.000000 0.076616 1
1.26872 12.11414 0.20908 0.000000 0.000000 0.000000 0.192218 1
1.33932 11.77764 0.42768 0.000000 0.000000 0.000000 0.142794 1
1.36432 11.65894 0.62678 0.000000 0.000000 0.000000 0.179583 1
1.35632 11.69694 0.82498 0.000000 0.000000 0.000000 0.125200 1
1.30812 11.92654 1.03968 0.000000 0.000000 0.000000 0.113695 1
1.17282 12.57074 1.31238 0.000000 0.000000 0.000000 0.114214 1
1.21702 12.15384 0.12138 0.000000 0.000000 0.000000 0.119020 1
1.31232 11.71314 0.34948 0.000000 0.000000 0.000000 0.157626 1
1.35332 11.52394 0.54868 0.000000 0.000000 0.000000 0.141817 1
1.35712 11.50614 0.74078 0.000000 0.000000 0.000000 0.170413 1
1.32912 11.63534 0.94068 0.000000 0.000000 0.000000 0.118746 1
1.24822 12.00964 1.17168 0.000000 0.000000 0.000000 0.144656 1
1.14932 12.26224 0.02678 0.000000 0.000000 0.000000 0.117464 1
1.28032 11.67424 0.27138 0.000000 0.000000 0.000000 0.138293 1
1.33602 11.42434 0.47308 0.000000 0.000000 0.000000 0.163378 1
1.35402 11.34364 0.66158 0.000000 0.000000 0.000000 0.153017 1
1.34122 11.40104 0.85158 0.000000 0.000000 0.000000 0.157687 1
1.28952 11.63304 1.05938 0.000000 0.000000 0.000000 0.169070 1
1.14932 12.26214 1.32608 0.000000 0.000000 0.000000 0.116289 1
1.21732 11.77254 0.14538 0.000000 0.000000 0.000000 0.114168 1
1.30352 11.39614 0.35988 0.000000 0.000000 0.000000 0.153628 1
1.34212 11.22774 0.54968 0.000000 0.000000 0.000000 0.188785 1
1.34632 11.20964 0.73298 0.000000 0.000000 0.000000 0.150683 1
1.32222 11.31474 0.92278 0.000000 0.000000 0.000000 0.126802 1
1.25092 11.62594 1.13848 0.000000 0.000000 0.000000 0.107729 1
1.02812 12.59774 1.45578 0.000000 0.000000 0.000000 0.049409 1
1.24092 11.49714 0.20178 0.000000 0.000000 0.000000 0.142596 1
1.31032 11.20244 0.40308 0.000000 0.000000 0.000000 0.176852 1
1.33882 11.08154 0.58608 0.000000 0.000000 0.000000 0.196796 1
1.34012 11.07604 0.76538 0.000000 0.000000 0.000000 0.202396 1
1.30902 11.20794 0.95378 0.000000 0.000000 0.000000 0.165499 1
1.23042 11.54174 1.17078 0.000000 0.000000 0.000000 0.152987 1
0.91632 12.87444 1.53878 0.000000 0.000000 0.000000 0.050767 1
1.24002 11.33724 0.21078 0.000000 0.000000 0.000000 0.148150 1
1.30632 11.06324 0.40678 0.000000 0.000000 0.000000 0.197269 1
1.33492 10.94504 0.58568 0.000000 0.000000 0.000000 0.216541 1
1.33472 10.94624 0.76128 0.000000 0.000000 0.000000 0.210330 1
1.30642 11.06304 0.94478 0.000000 0.000000 0.000000 0.139834 1
1.23282 11.36704 1.15468 0.000000 0.000000 0.000000 0.154147 1
1.08712 11.79654 -0.02102 0.000000 0.000000 0.000000 0.135988 1
1.23692 11.19394 0.21898 0.000000 0.000000 0.000000 0.215000 1
1.30262 10.92974 0.41038 0.000000 0.000000 0.000000 0.130053 1
1.32992 10.81984 0.58538 0.000000 0.000000 0.000000 0.164294 1
1.33032 10.81834 0.75718 0.000000 0.000000 0.000000 0.176196 1
1.30292 10.92844 0.93648 0.000000 0.000000 0.000000 0.159731 1
1.23472 11.20304 1.13958 0.000000 0.000000 0.000000 0.143755 1
1.03592 12.00244 1.42898 0.000000 0.000000 0.000000 0.110918 1
1.21622 11.12664 0.18598 0.000000 0.000000 0.000000 0.143496 1
1.28912 10.84074 0.37818 0.000000 0.000000 0.000000 0.175402 1
1.32132 10.71454 0.55138 0.000000 0.000000 0.000000 0.192966 1
1.32822 10.68744 0.71938 0.000000 0.000000 0.000000 0.199191 1
1.30822 10.76574 0.89218 0.000000 0.000000 0.000000 0.189654 1
1.25282 10.98334 1.08328 0.000000 0.000000 0.000000 0.162463 1
1.11912 11.50714 1.32678 0.000000 0.000000 0.000000 0.084245 1
1.16942 11.16184 0.10938 0.000000 0.000000 0.000000 0.152865 1
1.26232 10.80684 0.31018 0.000000 0.000000 0.000000 0.223316 1
1.30932 10.62724 0.48518 0.000000 0.000000 0.000000 0.240238 1
1.32372 10.57224 0.65058 0.000000 0.000000 0.000000 0.183505 1
1.31492 10.60594 0.81678 0.000000 0.000000 0.000000 0.217365 1
1.27862 10.74444 0.99388 0.000000 0.000000 0.000000 0.167819 1
1.19412 11.06744 1.20088 0.000000 0.000000 0.000000 0.164782 1
1.06712 11.40204 -0.02592 0.000000 0.000000 0.000000 0.141848 1
1.21682 10.84394 0.20368 0.000000 0.000000 0.000000 0.176165 1
1.28352 10.59494 0.38618 0.000000 0.000000 0.000000 0.176577 1
1.31342 10.48344 0.55218 0.000000 0.000000 0.000000 0.210224 1
1.31962 10.46034 0.71348 0.000000 0.000000 0.000000 0.187457 1
1.30302 10.52214 0.87868 0.000000 0.000000 0.000000 0.202808 1
1.25372 10.70614 1.05958 0.000000 0.000000 0.000000 0.193057 1
1.14042 11.12864 1.28258 0.000000 0.000000 0.000000 0.142351 1
1.14592 10.97094 0.08738 0.000000 0.000000 0.000000 0.145708 1
1.24642 10.60514 0.28578 0.000000 0.000000 0.000000 0.195560 1
1.29432 10.43064 0.45598 0.000000 0.000000 0.000000 0.176623 1
1.31472 10.35644 0.61588 0.000000 0.000000 0.000000 0.212085 1
1.31232 10.36524 0.77448 0.000000 0.000000 0.000000 0.167086 1
1.28492 10.46514 0.94068 0.000000 0.000000 0.000000 0.189487 1
1.22152 10.69584 1.12758 0.000000 0.000000 0.000000 0.173831 1
1.06362 11.27074 1.37728 0.000000 0.000000 0.000000 0.084413 1
1.19592 10.66194 0.18088 0.000000 0.000000 0.000000 0.156664 1
1.26662 10.41054 0.36008 0.000000 0.000000 0.000000 0.162646 1
1.30142 10.28694 0.52158 0.000000 0.000000 0.000000 0.209857 1
1.31392 10.24234 0.67688 0.000000 0.000000 0.000000 0.174273 1
1.30142 10.28704 0.83428 0.000000 0.000000 0.000000 0.201022 1
1.26412 10.41964 1.00258 0.000000 0.000000 0.000000 0.175601 1
1.18152 10.71314 1.19908 0.000000 0.000000 0.000000 0.123507 1
1.08892 10.91214 0.01968 0.000000 0.000000 0.000000 0.162600 1
1.21382 10.47824 0.22638 0.000000 0.000000 0.000000 0.176699 1
1.27512 10.26534 0.39698 0.000000 0.000000 0.000000 0.200488 1
1.30282 10.16904 0.55318 0.000000 0.000000 0.000000 0.215503 1
1.30802 10.15094 0.70548 0.000000 0.000000 0.000000 0.231510 1
1.29412 10.19924 0.86088 0.000000 0.000000 0.000000 0.188418 1
1.25202 10.34544 1.02888 0.000000 0.000000 0.000000 0.207111 1
1.16212 10.65804 1.22778 0.000000 0.000000 0.000000 0.174029 1
1.09862 10.75444 0.03438 0.000000 0.000000 0.000000 0.130129 1
1.21312 10.36574 0.23338 0.000000 0.000000 0.000000 0.171756 1
1.27212 10.16534 0.40018 0.000000 0.000000 0.000000 0.237644 1
1.29962 10.07194 0.55348 0.000000 0.000000 0.000000 0.226047 1
1.30462 10.05494 0.70298 0.000000 0.000000 0.000000 0.219089 1
1.29242 10.09624 0.85518 0.000000 0.000000 0.000000 0.260670 1
1.25082 10.23754 1.01978 0.000000 0.000000 0.000000 0.216449 1
1.16642 10.52424 1.21228 0.000000 0.000000 0.000000 0.184787 1
1.06692 10.74054 0.00018 0.000000 0.000000 0.000000 0.160967 2
1.19762 10.30654 0.20508 0.000000 0.000000 0.000000 0.195071 1
1.26072 10.09694 0.37208 0.000000 0.000000 0.000000 0.175601 1
1.29112 9.99614 0.52418 0.000000 0.000000 0.000000 0.214847 1
1.30372 9.95434 0.67108 0.000000 0.000000 0.000000 0.203647 1
1.29272 9.99064 0.81978 0.000000 0.000000 0.000000 0.211612 1
1.26072 10.09694 0.97718 0.000000 0.000000 0.000000 0.225879 1
1.19392 10.31884 1.15588 0.000000 0.000000 0.000000 0.182452 1
1.02222 10.88884 1.40238 0.000000 0.000000 0.000000 0.089311 1
1.17772 10.26404 0.17608 0.000000 0.000000 0.000000 0.180423 1
1.24772 10.03664 0.34428 0.000000 0.000000 0.000000 0.166583 1
1.28472 9.91654 0.49578 0.000000 0.000000 0.000000 0.241611 1
1.29802 9.87334 0.64068 0.000000 0.000000 0.000000 0.204349 1
1.29382 9.88694 0.78568 0.000000 0.000000 0.000000 0.256565 1
1.26712 9.97354 0.93768 0.000000 0.000000 0.000000 0.209186 1
1.21192 10.15294 1.10638 0.000000 0.000000 0.000000 0.138842 1
1.08952 10.55064 1.31908 0.000000 0.000000 0.000000 0.125185 1
1.11152 10.36994 0.06988 0.000000 0.000000 0.000000 0.178332 1
1.21182 10.05114 0.25278 0.000000 0.000000 0.000000 0.218494 1
1.26292 9.88864 0.40908 0.000000 0.000000 0.000000 0.188754 1
1.28932 9.80474 0.55438 0.000000 0.000000 0.000000 0.205234 1
1.29602 9.78334 0.69608 0.000000 0.000000 0.000000 0.257481 1
1.28292 9.82514 0.84038 0.000000 0.000000 0.000000 0.278019 1
1.24842 9.93464 0.99418 0.000000 0.000000 0.000000 0.206455 1
1.17912 10.15504 1.16978 0.000000 0.000000 0.000000 0.173251 1
1.00292 10.71524 1.41428 0.000000 0.000000 0.000000 0.148363 1
1.15992 10.11454 0.15598 0.000000 0.000000 0.000000 0.182940 1
1.23342 9.88584 0.32168 0.000000 0.000000 0.000000 0.232776 1
1.27322 9.76184 0.46988 0.000000 0.000000 0.000000 0.237385 1
1.29042 9.70824 0.61048 0.000000 0.000000 0.000000 0.244465 1
1.28982 9.71024 0.75008 0.000000 0.000000 0.000000 0.251728 1
1.27162 9.76674 0.89418 0.000000 0.000000 0.000000 0.206760 1
1.22812 9.90234 1.05078 0.000000 0.000000 0.000000 0.188006 1
1.13972 10.17754 1.23648 0.000000 0.000000 0.000000 0.144045 1
1.05912 10.32394 0.00798 0.000000 0.000000 0.000000 0.164248 1
1.18092 9.95264 0.19898 0.000000 0.000000 0.000000 0.217792 1
1.24342 9.76224 0.35638 0.000000 0.000000 0.000000 0.264820 1
1.27622 9.66204 0.49958 0.000000 0.000000 0.000000 0.264912 1
1.28882 9.62374 0.63718 0.000000 0.000000 0.000000 0.286641 1
1.28612 9.63204 0.77468 0.000000 0.000000 0.000000 0.231998 1
1.26382 9.70004 0.91788 0.000000 0.000000 0.000000 0.236515 1
1.21592 9.84604 1.07498 0.000000 0.000000 0.000000 0.194919 1
1.11632 10.14954 1.26528 0.000000 0.000000 0.000000 0.210208 1
1.06492 10.20634 0.02028 0.000000 0.000000 0.000000 0.200397 1
1.18162 9.85774 0.20588 0.000000 0.000000 0.000000 0.190921 1
1.24082 9.68094 0.35988 0.000000 0.000000 0.000000 0.173388 1
1.27362 9.58294 0.50078 0.000000 0.000000 0.000000 0.265965 1
1.28582 9.54634 0.63608 0.000000 0.000000 0.000000 0.216800 1
1.28492 9.54924 0.77118 0.000000 0.000000 0.000000 0.229816 1
1.26122 9.62004 0.91218 0.000000 0.000000 0.000000 0.235080 1
1.21522 9.75714 1.06598 0.000000 0.000000 0.000000 0.248783 1
1.12432 10.02894 1.24918 0.000000 0.000000 0.000000 0.169192 1
1.03742 10.19024 -0.01062 0.000000 0.000000 0.000000 0.169574 1
1.16442 9.81844 0.17938 0.000000 0.000000 0.000000 0.169360 1
1.23012 9.62614 0.33458 0.000000 0.000000 0.000000 0.196094 1
1.26552 9.52244 0.47478 0.000000 0.000000 0.000000 0.258137 1
1.28152 9.47564 0.60858 0.000000 0.000000 0.000000 0.266728 1
1.28212 9.47384 0.74138 0.000000 0.000000 0.000000 0.230518 1
1.26652 9.51944 0.87788 0.000000 0.000000 0.000000 0.264561 1
1.22652 9.63654 1.02548 0.000000 0.000000 0.000000 0.246769 1
1.15332 9.85094 1.19508 0.000000 0.000000 0.000000 0.169665 1
0.96592 10.39964 1.43758 0.000000 0.000000 0.000000 0.121614 1
1.14602 9.78374 0.15278 0.000000 0.000000 0.000000 0.162921 1
1.21832 9.57624 0.30948 0.000000 0.000000 0.000000 0.209049 1
1.25742 9.46404 0.44938 0.000000 0.000000 0.000000 0.255268 1
1.27802 9.40504 0.58188 0.000000 0.000000 0.000000 0.314305 1
1.28112 9.39604 0.71238 0.000000 0.000000 0.000000 0.308080 1
1.26802 9.43364 0.84568 0.000000 0.000000 0.000000 0.255787 1
1.23702 9.52254 0.98708 0.000000 0.000000 0.000000 0.207355 1
1.17512 9.70044 1.14688 0.000000 0.000000 0.000000 0.192065 1
1.04212 10.08184 1.35328 0.000000 0.000000 0.000000 0.167361 1
1.10622 9.81044 0.09118 0.000000 0.000000 0.000000 0.180224 1
1.19382 9.56374 0.25498 0.000000 0.000000 0.000000 0.210208 1
1.24282 9.42604 0.39748 0.000000 0.000000 0.000000 0.253193 1
1.26952 9.35084 0.53008 0.000000 0.000000 0.000000 0.212634 1
1.27892 9.32434 0.65878 0.000000 0.000000 0.000000 0.282673 1
1.27392 9.33834 0.78808 0.000000 0.000000 0.000000 0.247517 1
1.25122 9.40234 0.92318 0.000000 0.000000 0.000000 0.266621 1
1.20582 9.52994 1.07068 0.000000 0.000000 0.000000 0.202075 1
1.11592 9.78304 1.24668 0.000000 0.000000 0.000000 0.159884 1
1.02262 9.95664 -0.01632 0.000000 0.000000 0.000000 0.136660 1
1.14942 9.60644 0.16778 0.000000 0.000000 0.000000 0.219135 1
1.21542 9.42424 0.31778 0.000000 0.000000 0.000000 0.221332 1
1.25482 9.31534 0.45318 0.000000 0.000000 0.000000 0.281483 1
1.27352 9.26394 0.58148 0.000000 0.000000 0.000000 0.263218 1
1.27502 9.25964 0.70818 0.000000 0.000000 0.000000 0.288121 1
1.26502 9.28744 0.83698 0.000000 0.000000 0.000000 0.265736 1
1.23632 9.36664 0.97328 0.000000 0.000000 0.000000 0.241733 1
1.17952 9.52344 1.12578 0.000000 0.000000 0.000000 0.195300 1
1.06702 9.83414 1.31538 0.000000 0.000000 0.000000 0.183474 1
1.06302 9.76094 0.03648 0.000000 0.000000 0.000000 0.182315 1
1.16742 9.47804 0.20618 0.000000 0.000000 0.000000 0.233951 1
1.22362 9.32574 0.34928 0.000000 0.000000 0.000000 0.230884 1
1.25722 9.23484 0.48058 0.000000 0.000000 0.000000 0.257679 1
1.27142 9.19644 0.60638 0.000000 0.000000 0.000000 0.255955 1
1.27282 9.19244 0.73108 0.000000 0.000000 0.000000 0.260639 1
1.25862 9.23094 0.85898 0.000000 0.000000 0.000000 0.270359 1
1.22592 9.31944 0.99538 0.000000 0.000000 0.000000 0.276417 1
1.16682 9.47964 1.14848 0.000000 0.000000 0.000000 0.265644 1
1.03912 9.82574 1.34548 0.000000 0.000000 0.000000 0.138415 1
1.09122 9.60464 0.08228 0.000000 0.000000 0.000000 0.193393 1
1.18052 9.36714 0.24148 0.000000 0.000000 0.000000 0.202518 1
1.23052 9.23414 0.37918 0.000000 0.000000 0.000000 0.263600 1
1.25872 9.15914 0.50698 0.000000 0.000000 0.000000 0.245960 1
1.27042 9.12804 0.63038 0.000000 0.000000 0.000000 0.261753 1
1.26892 9.13204 0.75358 0.000000 0.000000 0.000000 0.234012 1
1.25212 9.17684 0.88068 0.000000 0.000000 0.000000 0.242924 1
1.21652 9.27124 1.01698 0.000000 0.000000 0.000000 0.228824 1
1.15202 9.44294 1.17168 0.000000 0.000000 0.000000 0.168002 1
1.01192 9.81544 1.37538 0.000000 0.000000 0.000000 0.156451 1
1.09572 9.51544 0.09148 0.000000 0.000000 0.000000 0.240574 1
1.18042 9.29434 0.24668 0.000000 0.000000 0.000000 0.237324 1
1.22812 9.16984 0.38198 0.000000 0.000000 0.000000 0.237751 1
1.25802 9.09174 0.50788 0.000000 0.000000 0.000000 0.304158 1
1.26862 9.06414 0.62948 0.000000 0.000000 0.000000 0.263737 1
1.26672 9.06894 0.75088 0.000000 0.000000 0.000000 0.235477 1
1.25202 9.10734 0.87568 0.000000 0.000000 0.000000 0.236698 1
1.21772 9.19694 1.00948 0.000000 0.000000 0.000000 0.212604 1
1.15382 9.36374 1.16138 0.000000 0.000000 0.000000 0.220569 1
1.02442 9.70144 1.35658 0.000000 0.000000 0.000000 0.163470 1
1.07572 9.49184 0.06568 0.000000 0.000000 0.000000 0.185779 1
1.16782 9.25574 0.22338 0.000000 0.000000 0.000000 0.218067 1
1.21852 9.12584 0.35898 0.000000 0.000000 0.000000 0.222034 1
1.25112 9.04234 0.48448 0.000000 0.000000 0.000000 0.212833 1
1.26362 9.01014 0.60488 0.000000 0.000000 0.000000 0.287617 1
1.26552 9.00524 0.72428 0.000000 0.000000 0.000000 0.277409 1
1.25382 9.03544 0.84638 0.000000 0.000000 0.000000 0.247669 1
1.22532 9.10854 0.97558 0.000000 0.000000 0.000000 0.265217 1
1.17262 9.24344 1.11908 0.000000 0.000000 0.000000 0.271931 1
1.07132 9.50324 1.29448 0.000000 0.000000 0.000000 0.191485 1
1.02352 9.55004 0.00148 0.000000 0.000000 0.000000 0.192508 1
1.18822 9.13524 0.18338 0.000000 0.000000 0.000000 0.155032 4
1.20092 9.10324 0.31038 0.000000 0.000000 0.000000 0.237034 1
1.23792 9.01024 0.43708 0.000000 0.000000 0.000000 0.281819 1
1.25842 8.95844 0.55718 0.000000 0.000000 0.000000 0.283162 1
1.26492 8.94214 0.67488 0.000000 0.000000 0.000000 0.277607 1
1.25952 8.95574 0.79358 0.000000 0.000000 0.000000 0.244800 1
1.23732 9.01164 0.91768 0.000000 0.000000 0.000000 0.285893 1
1.19812 9.11044 1.05158 0.000000 0.000000 0.000000 0.235676 1
1.12562 9.29294 1.20648 0.000000 0.000000 0.000000 0.247776 1
0.95912 9.71224 1.42118 0.000000 0.000000 0.000000 0.166705 1
1.08362 9.32794 0.08338 0.000000 0.000000 0.000000 0.229664 1
1.16822 9.11844 0.23398 0.000000 0.000000 0.000000 0.204974 1
1.21732 8.99724 0.36518 0.000000 0.000000 0.000000 0.233463 1
1.24632 8.92534 0.48678 0.000000 0.000000 0.000000 0.273136 1
1.26072 8.88974 0.60388 0.000000 0.000000 0.000000 0.268910 1
1.26192 8.88684 0.71998 0.000000 0.000000 0.000000 0.288579 1
1.25142 8.91284 0.83848 0.000000 0.000000 0.000000 0.275441 1
1.22442 8.97974 0.96348 0.000000 0.000000 0.000000 0.245548 1
1.17632 9.09854 1.10118 0.000000 0.000000 0.000000 0.258793 1
1.08392 9.32714 1.26708 0.000000 0.000000 0.000000 0.257374 1
1.00482 9.45084 -0.01522 0.000000 0.000000 0.000000 0.236454 1
1.12562 9.15714 0.15388 0.000000 0.000000 0.000000 0.227283 1
1.19182 8.99614 0.29248 0.000000 0.000000 0.000000 0.230091 1
1.22922 8.90534 0.41678 0.000000 0.000000 0.000000 0.229007 1
1.25042 8.85374 0.53438 0.000000 0.000000 0.000000 0.277790 1
1.26202 8.82554 0.64908 0.000000 0.000000 0.000000 0.316381 1
1.25922 8.83234 0.76398 0.000000 0.000000 0.000000 0.296498 1
1.24092 8.87684 0.88308 0.000000 0.000000 0.000000 0.235050 1
1.21512 8.93964 1.00798 0.000000 0.000000 0.000000 0.441627 8
1.14972 9.09854 1.15278 0.000000 0.000000 0.000000 0.266056 1
1.03422 9.37934 1.33258 0.000000 0.000000 0.000000 0.165438 1
1.06852 9.22864 0.06718 0.000000 0.000000 0.000000 0.198840 1
1.15782 9.01524 0.21728 0.000000 0.000000 0.000000 0.286244 1
1.20662 8.89864 0.34628 0.000000 0.000000 0.000000 0.240269 1
1.23882 8.82164 0.46588 0.000000 0.000000 0.000000 0.272618 1
1.25532 8.78224 0.58038 0.000000 0.000000 0.000000 0.263416 1
1.25912 8.77314 0.69328 0.000000 0.000000 0.000000 0.230182 1
1.25162 8.79114 0.80778 0.000000 0.000000 0.000000 0.251026 1
1.23032 8.84194 0.92718 0.000000 0.000000 0.000000 0.265736 1
1.19142 8.93494 1.05648 0.000000 0.000000 0.000000 0.263050 1
1.11792 9.11064 1.20698 0.000000 0.000000 0.000000 0.224964 1
0.96152 9.48424 1.41088 0.000000 0.000000 0.000000 0.165728 1
1.09342 9.10474 0.10728 0.000000 0.000000 0.000000 0.235050 1
1.16702 8.93194 0.24828 0.000000 0.000000 0.000000 0.254368 1
1.21382 8.82194 0.37358 0.000000 0.000000 0.000000 0.238300 1
1.24232 8.75494 0.49018 0.000000 0.000000 0.000000 0.255070 1
1.25562 8.72374 0.60258 0.000000 0.000000 0.000000 0.286763 1
1.25762 8.71904 0.71398 0.000000 0.000000 0.000000 0.243824 1
1.24672 8.74454 0.82768 0.000000 0.000000 0.000000 0.260105 1
1.22342 8.79944 0.94678 0.000000 0.000000 0.000000 0.302754 1
1.18002 8.90134 1.07698 0.000000 0.000000 0.000000 0.250111 1
