# x y z nx ny nz intensity label
1.42766 13.61562 0.49350 0.000000 0.000000 0.000000 0.137285 1
1.43866 13.54372 0.74710 0.000000 0.000000 0.000000 0.144518 1
1.39286 13.84212 1.01600 0.000000 0.000000 0.000000 0.089662 1
1.21406 15.00642 1.37620 0.000000 0.000000 0.000000 0.057038 1
1.34626 13.80112 0.23030 0.000000 0.000000 0.000000 0.109178 1
1.41696 13.35882 0.49590 0.000000 0.000000 0.000000 0.103304 1
1.42766 13.29222 0.74200 0.000000 0.000000 0.000000 0.143053 1
1.38646 13.54982 1.00110 0.000000 0.000000 0.000000 0.265415 8
1.22896 14.53512 1.33770 0.000000 0.000000 0.000000 0.087358 1
1.33926 13.52452 0.24120 0.000000 0.000000 0.000000 0.120943 1
1.40706 13.11652 0.49820 0.000000 0.000000 0.000000 0.108583 1
1.41826 13.04932 0.73700 0.000000 0.000000 0.000000 0.144137 1
1.38076 13.27462 0.98720 0.000000 0.000000 0.000000 0.144991 1
1.24236 14.10842 1.30290 0.000000 0.000000 0.000000 0.097734 1
1.31156 13.38792 0.19650 0.000000 0.000000 0.000000 0.147127 1
1.38986 12.93322 0.45290 0.000000 0.000000 0.000000 0.166644 1
1.41116 12.81012 0.68580 0.000000 0.000000 0.000000 0.138109 1
1.38486 12.96262 0.92410 0.000000 0.000000 0.000000 0.118639 1
1.28786 13.52502 1.20400 0.000000 0.000000 0.000000 0.127077 1
1.28106 13.27512 0.15220 0.000000 0.000000 0.000000 0.127779 1
1.37256 12.76342 0.40950 0.000000 0.000000 0.000000 0.098909 1
1.40176 12.59992 0.63790 0.000000 0.000000 0.000000 0.160433 1
1.38816 12.67602 0.86570 0.000000 0.000000 0.000000 0.163714 1
1.31636 13.07762 1.12200 0.000000 0.000000 0.000000 0.110887 1
1.21066 13.38572 0.04580 0.000000 0.000000 0.000000 0.113787 1
1.33976 12.68822 0.31990 0.000000 0.000000 0.000000 0.122667 1
1.38706 12.43242 0.54860 0.000000 0.000000 0.000000 0.143618 1
1.39146 12.40832 0.76770 0.000000 0.000000 0.000000 0.148592 1
1.34936 12.63622 1.00040 0.000000 0.000000 0.000000 0.157214 1
1.21956 13.33782 1.29070 0.000000 0.000000 0.000000 0.119081 1
1.27486 12.78472 0.17740 0.000000 0.000000 0.000000 0.112444 1
1.35906 12.34472 0.41850 0.000000 0.000000 0.000000 0.157900 1
1.38646 12.20172 0.63450 0.000000 0.000000 0.000000 0.125414 1
1.37476 12.26252 0.84990 0.000000 0.000000 0.000000 0.211246 1
1.31256 12.58792 1.08840 0.000000 0.000000 0.000000 0.115328 1
1.17236 13.06532 0.01740 0.000000 0.000000 0.000000 0.120699 1
1.31416 12.34812 0.28750 0.000000 0.000000 0.000000 0.179629 1
1.36756 12.07752 0.50790 0.000000 0.000000 0.000000 0.167102 1
1.37926 12.01832 0.71590 0.000000 0.000000 0.000000 0.149416 1
1.35196 12.15632 0.93080 0.000000 0.000000 0.000000 0.154803 1
1.26506 12.59632 1.18020 0.000000 0.000000 0.000000 0.099535 1
1.17896 12.79292 0.03640 0.000000 0.000000 0.000000 0.100481 1
1.31046 12.14842 0.29530 0.000000 0.000000 0.000000 0.135729 1
1.36126 11.89942 0.50960 0.000000 0.000000 0.000000 0.111421 1
1.37256 11.84392 0.71230 0.000000 0.000000 0.000000 0.206989 1
1.34676 11.97032 0.92140 0.000000 0.000000 0.000000 0.172305 1
1.26756 12.35862 1.16100 0.000000 0.000000 0.000000 0.154925 1
1.13566 12.77372 -0.00940 0.000000 0.000000 0.000000 0.119890 1
1.28836 12.04782 0.25730 0.000000 0.000000 0.000000 0.102113 1
1.34846 11.76202 0.47090 0.000000 0.000000 0.000000 0.147066 1
1.36666 11.67542 0.66940 0.000000 0.000000 0.000000 0.139712 1
1.35126 11.74892 0.87020 0.000000 0.000000 0.000000 0.150958 1
1.28926 12.04322 1.09330 0.000000 0.000000 0.000000 0.103655 1
1.10106 12.93792 1.40140 0.000000 0.000000 0.000000 0.044205 1
1.26706 11.94882 0.22030 0.000000 0.000000 0.000000 0.193561 1
1.33496 11.63562 0.43350 0.000000 0.000000 0.000000 0.184375 1
1.35936 11.52292 0.62870 0.000000 0.000000 0.000000 0.144137 1
1.35036 11.56472 0.82320 0.000000 0.000000 0.000000 0.145159 1
1.30366 11.78022 1.03310 0.000000 0.000000 0.000000 0.182483 1
1.17646 12.36682 1.29580 0.000000 0.000000 0.000000 0.037339 1
1.24406 11.86272 0.18360 0.000000 0.000000 0.000000 0.172717 1
1.32206 11.51322 0.39750 0.000000 0.000000 0.000000 0.183627 1
1.35196 11.37942 0.58980 0.000000 0.000000 0.000000 0.150927 1
1.35076 11.38482 0.77850 0.000000 0.000000 0.000000 0.155779 1
1.31516 11.54402 0.97800 0.000000 0.000000 0.000000 0.171115 1
1.21996 11.97092 1.21410 0.000000 0.000000 0.000000 0.122927 1
1.15666 12.06152 0.04450 0.000000 0.000000 0.000000 0.119860 1
1.27906 11.52842 0.28070 0.000000 0.000000 0.000000 0.164233 1
1.33316 11.29272 0.47800 0.000000 0.000000 0.000000 0.130083 1
1.35006 11.21932 0.66290 0.000000 0.000000 0.000000 0.170748 1
1.33586 11.28112 0.84960 0.000000 0.000000 0.000000 0.150027 1
1.28636 11.49672 1.05270 0.000000 0.000000 0.000000 0.114275 1
1.15556 12.06622 1.30920 0.000000 0.000000 0.000000 0.101579 1
1.21866 11.61602 0.15790 0.000000 0.000000 0.000000 0.167208 1
1.30146 11.26522 0.36700 0.000000 0.000000 0.000000 0.199161 1
1.33696 11.11492 0.55300 0.000000 0.000000 0.000000 0.174090 1
1.34146 11.09582 0.73320 0.000000 0.000000 0.000000 0.207523 1
1.31786 11.19572 0.91950 0.000000 0.000000 0.000000 0.145144 1
1.25006 11.48302 1.12970 0.000000 0.000000 0.000000 0.189181 1
1.04766 12.34052 1.42910 0.000000 0.000000 0.000000 0.152789 1
1.24056 11.35892 0.21230 0.000000 0.000000 0.000000 0.126543 1
1.30756 11.08262 0.40910 0.000000 0.000000 0.000000 0.146654 1
1.33556 10.96702 0.58880 0.000000 0.000000 0.000000 0.128359 1
1.33646 10.96342 0.76500 0.000000 0.000000 0.000000 0.190066 1
1.30476 11.09402 0.95010 0.000000 0.000000 0.000000 0.116182 1
1.23066 11.39982 1.16130 0.000000 0.000000 0.000000 0.141909 1
1.08926 11.81042 -0.01970 0.000000 0.000000 0.000000 0.103746 1
1.23836 11.21152 0.22060 0.000000 0.000000 0.000000 0.190036 1
1.30256 10.95372 0.41260 0.000000 0.000000 0.000000 0.191073 1
1.33006 10.84322 0.58850 0.000000 0.000000 0.000000 0.172213 1
1.33216 10.83472 0.76090 0.000000 0.000000 0.000000 0.211185 1
1.30246 10.95422 0.94150 0.000000 0.000000 0.000000 0.179324 1
1.23156 11.23912 1.14650 0.000000 0.000000 0.000000 0.184268 1
1.02256 12.07862 1.44240 0.000000 0.000000 0.000000 0.088808 1
1.21816 11.14192 0.18770 0.000000 0.000000 0.000000 0.192462 1
1.29056 10.85852 0.38040 0.000000 0.000000 0.000000 0.195453 1
1.32216 10.73482 0.55430 0.000000 0.000000 0.000000 0.207218 1
1.32896 10.70822 0.72310 0.000000 0.000000 0.000000 0.220050 1
1.30856 10.78822 0.89680 0.000000 0.000000 0.000000 0.198840 1
1.25116 11.01262 1.08940 0.000000 0.000000 0.000000 0.118349 1
1.11036 11.56402 1.33740 0.000000 0.000000 0.000000 0.083101 1
1.19546 11.08472 0.15450 0.000000 0.000000 0.000000 0.165332 1
1.27726 10.77252 0.34890 0.000000 0.000000 0.000000 0.220188 1
1.31476 10.62942 0.52140 0.000000 0.000000 0.000000 0.207721 1
1.32546 10.58862 0.68690 0.000000 0.000000 0.000000 0.193515 1
1.31166 10.64112 0.85510 0.000000 0.000000 0.000000 0.212131 1
1.26526 10.81832 1.03770 0.000000 0.000000 0.000000 0.170565 1
1.15876 11.22472 1.25920 0.000000 0.000000 0.000000 0.163333 1
1.14476 11.13402 0.07680 0.000000 0.000000 0.000000 0.198062 1
1.24926 10.74502 0.28140 0.000000 0.000000 0.000000 0.199710 1
1.29946 10.55782 0.45620 0.000000 0.000000 0.000000 0.226642 1
1.32036 10.48002 0.61990 0.000000 0.000000 0.000000 0.221180 1
1.31706 10.49222 0.78250 0.000000 0.000000 0.000000 0.239246 1
1.28516 10.61122 0.95400 0.000000 0.000000 0.000000 0.209476 1
1.21756 10.86302 1.14760 0.000000 0.000000 0.000000 0.161456 1
1.02726 11.57142 1.42060 0.000000 0.000000 0.000000 0.066072 1
1.19736 10.80502 0.17370 0.000000 0.000000 0.000000 0.216175 1
1.27056 10.53882 0.35790 0.000000 0.000000 0.000000 0.240040 1
1.30606 10.40992 0.52340 0.000000 0.000000 0.000000 0.211276 1
1.31736 10.36872 0.68250 0.000000 0.000000 0.000000 0.230457 1
1.30506 10.41362 0.84390 0.000000 0.000000 0.000000 0.230564 1
1.26376 10.56362 1.01750 0.000000 0.000000 0.000000 0.159304 1
1.17336 10.89232 1.22250 0.000000 0.000000 0.000000 0.163210 1
1.08416 11.07972 0.00660 0.000000 0.000000 0.000000 0.143084 1
1.21566 10.61292 0.22070 0.000000 0.000000 0.000000 0.211856 1
1.27826 10.39052 0.39570 0.000000 0.000000 0.000000 0.183841 1
1.30696 10.28862 0.55580 0.000000 0.000000 0.000000 0.194583 1
1.31326 10.26642 0.71160 0.000000 0.000000 0.000000 0.213352 1
1.29616 10.32722 0.87130 0.000000 0.000000 0.000000 0.231907 1
1.25136 10.48602 1.04440 0.000000 0.000000 0.000000 0.185718 1
1.15086 10.84292 1.25310 0.000000 0.000000 0.000000 0.162020 1
1.09196 10.92152 0.02130 0.000000 0.000000 0.000000 0.151888 1
1.21526 10.49382 0.22810 0.000000 0.000000 0.000000 0.208865 1
1.27446 10.28852 0.39900 0.000000 0.000000 0.000000 0.173724 1
1.30386 10.18662 0.55610 0.000000 0.000000 0.000000 0.203845 1
1.31056 10.16322 0.70900 0.000000 0.000000 0.000000 0.184314 1
1.29506 10.21692 0.86520 0.000000 0.000000 0.000000 0.209369 1
1.24986 10.37392 1.03490 0.000000 0.000000 0.000000 0.167819 1
1.15666 10.69702 1.23620 0.000000 0.000000 0.000000 0.158022 1
1.05836 10.91052 -0.01430 0.000000 0.000000 0.000000 0.202823 1
1.19776 10.43762 0.19870 0.000000 0.000000 0.000000 0.224430 1
1.26406 10.21312 0.37040 0.000000 0.000000 0.000000 0.195926 1
1.29606 10.10462 0.52620 0.000000 0.000000 0.000000 0.218067 1
1.30626 10.06982 0.67660 0.000000 0.000000 0.000000 0.227375 1
1.29586 10.10522 0.82870 0.000000 0.000000 0.000000 0.231662 1
1.26056 10.22492 0.99080 0.000000 0.000000 0.000000 0.201007 1
1.18546 10.47962 1.17730 0.000000 0.000000 0.000000 0.168017 1
0.98376 11.16342 1.44580 0.000000 0.000000 0.000000 0.125170 1
1.17976 10.38532 0.16970 0.000000 0.000000 0.000000 0.186908 1
1.25176 10.14662 0.34220 0.000000 0.000000 0.000000 0.243275 1
1.28926 10.02242 0.49710 0.000000 0.000000 0.000000 0.207080 1
1.30326 9.97582 0.64520 0.000000 0.000000 0.000000 0.206897 1
1.29806 9.99312 0.79350 0.000000 0.000000 0.000000 0.257038 1
1.26816 10.09212 0.94980 0.000000 0.000000 0.000000 0.205921 1
1.20826 10.29082 1.12420 0.000000 0.000000 0.000000 0.228946 1
1.06446 10.76762 1.35260 0.000000 0.000000 0.000000 0.135622 1
1.15946 10.34222 0.14030 0.000000 0.000000 0.000000 0.200000 1
1.23866 10.08562 0.31440 0.000000 0.000000 0.000000 0.246509 1
1.28036 9.95002 0.46880 0.000000 0.000000 0.000000 0.230716 1
1.29806 9.89272 0.61510 0.000000 0.000000 0.000000 0.219287 1
1.29736 9.89482 0.76020 0.000000 0.000000 0.000000 0.266560 1
1.27346 9.97242 0.91130 0.000000 0.000000 0.000000 0.190509 1
1.22436 10.13162 1.07660 0.000000 0.000000 0.000000 0.171771 1
1.11766 10.47792 1.27890 0.000000 0.000000 0.000000 0.177722 1
1.11246 10.38542 0.07080 0.000000 0.000000 0.000000 0.147234 1
1.21226 10.06862 0.25430 0.000000 0.000000 0.000000 0.193210 1
1.26286 9.90782 0.41130 0.000000 0.000000 0.000000 0.233387 1
1.29036 9.82052 0.55730 0.000000 0.000000 0.000000 0.175647 1
1.29656 9.80092 0.69970 0.000000 0.000000 0.000000 0.236240 1
1.28396 9.84102 0.84460 0.000000 0.000000 0.000000 0.222980 1
1.24806 9.95482 0.99950 0.000000 0.000000 0.000000 0.204486 1
1.17466 10.18812 1.17750 0.000000 0.000000 0.000000 0.177096 1
0.98926 10.77672 1.42770 0.000000 0.000000 0.000000 0.129946 1
1.16256 10.12472 0.15760 0.000000 0.000000 0.000000 0.234989 1
1.23646 9.89502 0.32390 0.000000 0.000000 0.000000 0.194614 1
1.27436 9.77692 0.47240 0.000000 0.000000 0.000000 0.226017 1
1.29126 9.72462 0.61370 0.000000 0.000000 0.000000 0.232136 1
1.29066 9.72632 0.75390 0.000000 0.000000 0.000000 0.282933 1
1.27036 9.78952 0.89910 0.000000 0.000000 0.000000 0.269230 1
1.22636 9.92622 1.05680 0.000000 0.000000 0.000000 0.184405 1
1.13396 10.21362 1.24510 0.000000 0.000000 0.000000 0.178546 1
1.09206 10.24122 0.05160 0.000000 0.000000 0.000000 0.171527 1
1.19776 9.91952 0.23380 0.000000 0.000000 0.000000 0.195727 1
1.25246 9.75272 0.38790 0.000000 0.000000 0.000000 0.248753 1
1.28116 9.66542 0.53010 0.000000 0.000000 0.000000 0.220569 1
1.29096 9.63562 0.66800 0.000000 0.000000 0.000000 0.285588 1
1.28226 9.66202 0.80710 0.000000 0.000000 0.000000 0.183444 1
1.25426 9.74752 0.95350 0.000000 0.000000 0.000000 0.253147 1
1.19776 9.91952 1.11640 0.000000 0.000000 0.000000 0.195117 1
1.07826 10.28332 1.32060 0.000000 0.000000 0.000000 0.119356 1
1.06496 10.22352 0.02080 0.000000 0.000000 0.000000 0.186389 1
1.18246 9.87282 0.20730 0.000000 0.000000 0.000000 0.203464 1
1.24076 9.69892 0.36180 0.000000 0.000000 0.000000 0.219837 1
1.27426 9.59892 0.50340 0.000000 0.000000 0.000000 0.260472 1
1.28656 9.56232 0.63940 0.000000 0.000000 0.000000 0.244404 1
1.28416 9.56942 0.77530 0.000000 0.000000 0.000000 0.213016 1
1.26116 9.63802 0.91700 0.000000 0.000000 0.000000 0.203189 1
1.21436 9.77762 1.07180 0.000000 0.000000 0.000000 0.242420 1
1.11696 10.06832 1.25850 0.000000 0.000000 0.000000 0.204791 1
1.07306 10.10282 0.03340 0.000000 0.000000 0.000000 0.163500 1
1.18236 9.78332 0.21380 0.000000 0.000000 0.000000 0.198795 1
1.23956 9.61582 0.36540 0.000000 0.000000 0.000000 0.196231 1
1.27106 9.52392 0.50450 0.000000 0.000000 0.000000 0.178836 1
1.28496 9.48322 0.63830 0.000000 0.000000 0.000000 0.215534 1
1.28226 9.49122 0.77200 0.000000 0.000000 0.000000 0.260151 1
1.25966 9.55732 0.91120 0.000000 0.000000 0.000000 0.245319 1
1.21386 9.69112 1.06300 0.000000 0.000000 0.000000 0.224292 1
1.12476 9.95152 1.24290 0.000000 0.000000 0.000000 0.230304 1
1.04456 10.09162 0.00250 0.000000 0.000000 0.000000 0.152346 1
1.16686 9.74102 0.18800 0.000000 0.000000 0.000000 0.188937 1
1.22926 9.56212 0.34030 0.000000 0.000000 0.000000 0.220340 1
1.26586 9.45712 0.47890 0.000000 0.000000 0.000000 0.292882 1
1.27986 9.41682 0.61120 0.000000 0.000000 0.000000 0.236439 1
1.28006 9.41642 0.74250 0.000000 0.000000 0.000000 0.208286 1
1.26436 9.46132 0.87750 0.000000 0.000000 0.000000 0.254841 1
1.22666 9.56962 1.02280 0.000000 0.000000 0.000000 0.207538 1
1.15256 9.78182 1.19040 0.000000 0.000000 0.000000 0.214481 1
0.97506 10.29082 1.42440 0.000000 0.000000 0.000000 0.114839 1
1.13156 9.75542 0.12840 0.000000 0.000000 0.000000 0.206210 1
1.20886 9.53812 0.28680 0.000000 0.000000 0.000000 0.218662 1
1.25016 9.42222 0.42680 0.000000 0.000000 0.000000 0.237186 1
1.27266 9.35882 0.55880 0.000000 0.000000 0.000000 0.232563 1
1.28076 9.33602 0.68790 0.000000 0.000000 0.000000 0.204181 1
1.27056 9.36472 0.81880 0.000000 0.000000 0.000000 0.245609 1
1.24346 9.44112 0.95660 0.000000 0.000000 0.000000 0.199161 1
1.18926 9.59332 1.10960 0.000000 0.000000 0.000000 0.167956 1
1.08346 9.89072 1.29690 0.000000 0.000000 0.000000 0.178637 1
1.05786 9.87522 0.02630 0.000000 0.000000 0.000000 0.180774 1
1.16696 9.57432 0.20100 0.000000 0.000000 0.000000 0.211795 1
1.22606 9.41142 0.34770 0.000000 0.000000 0.000000 0.243336 1
1.26026 9.31712 0.48180 0.000000 0.000000 0.000000 0.240269 1
1.27456 9.27752 0.61000 0.000000 0.000000 0.000000 0.217075 1
1.27536 9.27522 0.73740 0.000000 0.000000 0.000000 0.224781 1
1.26026 9.31712 0.86810 0.000000 0.000000 0.000000 0.228992 1
1.22556 9.41282 1.00790 0.000000 0.000000 0.000000 0.203342 1
1.15886 9.59652 1.16720 0.000000 0.000000 0.000000 0.205280 1
1.01546 9.99202 1.37640 0.000000 0.000000 0.000000 0.187442 1
1.11526 9.63532 0.11050 0.000000 0.000000 0.000000 0.223087 1
1.19366 9.42302 0.26690 0.000000 0.000000 0.000000 0.207919 1
1.24086 9.29532 0.40510 0.000000 0.000000 0.000000 0.272969 1
1.26466 9.23082 0.53400 0.000000 0.000000 0.000000 0.274250 1
1.27506 9.20272 0.65950 0.000000 0.000000 0.000000 0.259953 1
1.26906 9.21892 0.78570 0.000000 0.000000 0.000000 0.238560 1
1.24826 9.27522 0.91700 0.000000 0.000000 0.000000 0.219623 1
1.20546 9.39122 1.05970 0.000000 0.000000 0.000000 0.234730 1
1.12416 9.61102 1.22700 0.000000 0.000000 0.000000 0.209339 1
0.89976 10.21842 1.48260 0.000000 0.000000 0.000000 0.162997 1
1.13526 9.50312 0.15110 0.000000 0.000000 0.000000 0.221424 1
1.20416 9.31992 0.29990 0.000000 0.000000 0.000000 0.250980 1
1.24536 9.21062 0.43350 0.000000 0.000000 0.000000 0.264698 1
1.26646 9.15442 0.55950 0.000000 0.000000 0.000000 0.244175 1
1.27266 9.13812 0.68290 0.000000 0.000000 0.000000 0.247181 1
1.26326 9.16292 0.80810 0.000000 0.000000 0.000000 0.268742 1
1.23936 9.22652 0.93890 0.000000 0.000000 0.000000 0.215686 1
1.19256 9.35082 1.08230 0.000000 0.000000 0.000000 0.284810 1
1.10486 9.58382 1.25240 0.000000 0.000000 0.000000 0.163638 1
1.01116 9.75112 -0.02070 0.000000 0.000000 0.000000 0.214420 1
1.13746 9.42162 0.15850 0.000000 0.000000 0.000000 0.214099 1
1.20426 9.24762 0.30430 0.000000 0.000000 0.000000 0.253651 1
1.24296 9.14662 0.43550 0.000000 0.000000 0.000000 0.235355 1
1.26366 9.09262 0.55970 0.000000 0.000000 0.000000 0.261738 1
1.26976 9.07682 0.68140 0.000000 0.000000 0.000000 0.305516 1
1.26186 9.09742 0.80460 0.000000 0.000000 0.000000 0.247822 1
1.24146 9.15042 0.93250 0.000000 0.000000 0.000000 0.236866 1
1.19436 9.27342 1.07360 0.000000 0.000000 0.000000 0.254322 1
1.11176 9.48882 1.23870 0.000000 0.000000 0.000000 0.201877 1
0.87536 10.10532 1.49750 0.000000 0.000000 0.000000 0.146059 1
1.12106 9.39052 0.13400 0.000000 0.000000 0.000000 0.220218 1
1.19346 9.20532 0.28130 0.000000 0.000000 0.000000 0.245563 1
1.23426 9.10062 0.41230 0.000000 0.000000 0.000000 0.286854 1
1.25886 9.03782 0.53570 0.000000 0.000000 0.000000 0.250187 1
1.26716 9.01642 0.65590 0.000000 0.000000 0.000000 0.245884 1
1.26416 9.02412 0.77650 0.000000 0.000000 0.000000 0.251194 1
1.24316 9.07792 0.90190 0.000000 0.000000 0.000000 0.278477 1
1.20566 9.17402 1.03670 0.000000 0.000000 0.000000 0.222751 1
1.13576 9.35312 1.19160 0.000000 0.000000 0.000000 0.229694 1
0.98276 9.74472 1.39970 0.000000 0.000000 0.000000 0.119738 1
1.10366 9.36272 0.10940 0.000000 0.000000 0.000000 0.225971 1
1.17986 9.17112 0.25800 0.000000 0.000000 0.000000 0.218692 1
1.22776 9.05062 0.38980 0.000000 0.000000 0.000000 0.263706 1
1.25286 8.98762 0.51230 0.000000 0.000000 0.000000 0.219883 1
1.26406 8.95942 0.63120 0.000000 0.000000 0.000000 0.252506 1
1.26186 8.96482 0.74990 0.000000 0.000000 0.000000 0.290929 1
1.24856 8.99832 0.87160 0.000000 0.000000 0.000000 0.229267 1
1.21586 9.08052 1.00170 0.000000 0.000000 0.000000 0.257542 1
1.15766 9.22692 1.14760 0.000000 0.000000 0.000000 0.251698 1
1.03976 9.52352 1.33170 0.000000 0.000000 0.000000 0.181796 1
1.06066 9.39882 0.05010 0.000000 0.000000 0.000000 0.219593 1
1.15696 9.16092 0.20760 0.000000 0.000000 0.000000 0.282155 1
1.21036 9.02902 0.34190 0.000000 0.000000 0.000000 0.245884 1
1.24336 8.94742 0.46550 0.000000 0.000000 0.000000 0.301808 1
1.26116 8.90342 0.58370 0.000000 0.000000 0.000000 0.292805 1
1.26266 8.89972 0.70040 0.000000 0.000000 0.000000 0.229099 1
1.25286 8.92392 0.81900 0.000000 0.000000 0.000000 0.285374 1
1.22896 8.98302 0.94330 0.000000 0.000000 0.000000 0.245792 1
1.18566 9.09002 1.07860 0.000000 0.000000 0.000000 0.234958 1
1.10566 9.28762 1.23740 0.000000 0.000000 0.000000 0.178256 1
0.88806 9.82532 1.47980 0.000000 0.000000 0.000000 0.124788 1
1.10886 9.21202 0.12460 0.000000 0.000000 0.000000 0.226352 1
1.18066 9.03752 0.26750 0.000000 0.000000 0.000000 0.246754 1
1.22466 8.93052 0.39490 0.000000 0.000000 0.000000 0.264561 1
1.25006 8.86912 0.51400 0.000000 0.000000 0.000000 0.255894 1
1.26086 8.84282 0.62960 0.000000 0.000000 0.000000 0.297612 1
1.25966 8.84572 0.74490 0.000000 0.000000 0.000000 0.319112 1
1.24616 8.87852 0.86320 0.000000 0.000000 0.000000 0.278553 1
1.21506 8.95392 0.98920 0.000000 0.000000 0.000000 0.251942 1
1.16186 9.08312 1.12900 0.000000 0.000000 0.000000 0.231006 1
1.05986 9.33082 1.30030 0.000000 0.000000 0.000000 0.219196 1
1.02246 9.35212 -0.00020 0.000000 0.000000 0.000000 0.206439 2
1.12736 9.10182 0.16140 0.000000 0.000000 0.000000 0.220706 1
1.19206 8.94752 0.29820 0.000000 0.000000 0.000000 0.232090 1
1.22916 8.85892 0.42120 0.000000 0.000000 0.000000 0.264149 1
1.25036 8.80822 0.53780 0.000000 0.000000 0.000000 0.268055 1
1.25916 8.78732 0.65150 0.000000 0.000000 0.000000 0.248783 1
1.25566 8.79562 0.76570 0.000000 0.000000 0.000000 0.255390 1
1.23916 8.83492 0.88350 0.000000 0.000000 0.000000 0.226566 1
1.20716 8.91132 1.00910 0.000000 0.000000 0.000000 0.266102 1
1.14896 9.05032 1.15050 0.000000 0.000000 0.000000 0.244923 1
1.03726 9.31702 1.32660 0.000000 0.000000 0.000000 0.174334 1
1.04966 9.22112 0.04320 0.000000 0.000000 0.000000 0.210315 1
1.14366 9.00052 0.19600 0.000000 0.000000 0.000000 0.279637 1
1.19876 8.87112 0.32670 0.000000 0.000000 0.000000 0.269398 1
1.23296 8.79082 0.44660 0.000000 0.000000 0.000000 0.292851 1
1.25226 8.74562 0.56080 0.000000 0.000000 0.000000 0.264210 1
1.25776 8.73252 0.67290 0.000000 0.000000 0.000000 0.315312 1
1.25196 8.74632 0.78600 0.000000 0.000000 0.000000 0.302815 1
1.23266 8.79152 0.90340 0.000000 0.000000 0.000000 0.296376 1
1.19826 8.87222 1.02910 0.000000 0.000000 0.000000 0.280735 1
1.13516 9.02022 1.17210 0.000000 0.000000 0.000000 0.205417 1
1.01046 9.31312 1.35490 0.000000 0.000000 0.000000 0.174487 1
1.05166 9.15192 0.05140 0.000000 0.000000 0.000000 0.180407 1
