# x y z nx ny nz intensity label
1.38492 12.91077 0.91598 0.000000 0.000000 0.000000 0.112001 1
1.29342 13.44347 1.19158 0.000000 0.000000 0.000000 0.102754 1
1.24482 13.43147 0.08948 0.000000 0.000000 0.000000 0.116335 1
1.35762 12.79727 0.35798 0.000000 0.000000 0.000000 0.108553 1
1.39822 12.56907 0.58778 0.000000 0.000000 0.000000 0.110872 1
1.39332 12.59677 0.81208 0.000000 0.000000 0.000000 0.140246 1
1.34022 12.89487 1.05608 0.000000 0.000000 0.000000 0.122744 1
1.15582 13.63827 -0.02642 0.000000 0.000000 0.000000 0.046876 1
1.32042 12.74477 0.26758 0.000000 0.000000 0.000000 0.136431 1
1.37962 12.42357 0.49988 0.000000 0.000000 0.000000 0.158099 1
1.39162 12.35847 0.71748 0.000000 0.000000 0.000000 0.140246 1
1.36312 12.51287 0.94278 0.000000 0.000000 0.000000 0.132830 1
1.26552 13.04257 1.20988 0.000000 0.000000 0.000000 0.143267 1
1.20982 13.08067 0.06118 0.000000 0.000000 0.000000 0.099992 1
1.33182 12.44057 0.32368 0.000000 0.000000 0.000000 0.137819 1
1.37782 12.19907 0.54438 0.000000 0.000000 0.000000 0.117037 1
1.38262 12.17357 0.75598 0.000000 0.000000 0.000000 0.134951 1
1.34672 12.36227 0.97898 0.000000 0.000000 0.000000 0.128588 1
0.38932 17.38687 1.64948 0.000000 0.000000 0.000000 0.052430 1
1.24512 12.65327 0.13428 0.000000 0.000000 0.000000 0.109606 1
1.34012 12.17067 0.37508 0.000000 0.000000 0.000000 0.124910 1
1.37592 11.98877 0.58628 0.000000 0.000000 0.000000 0.143984 1
1.37242 12.00657 0.79298 0.000000 0.000000 0.000000 0.122194 1
1.32862 12.22897 1.01448 0.000000 0.000000 0.000000 0.144671 1
1.20142 12.87517 1.29148 0.000000 0.000000 0.000000 0.092195 1
1.26922 12.30727 0.19778 0.000000 0.000000 0.000000 0.163180 1
1.34372 11.94037 0.42248 0.000000 0.000000 0.000000 0.148272 1
1.36972 11.81247 0.62598 0.000000 0.000000 0.000000 0.173877 1
1.36182 11.85147 0.82848 0.000000 0.000000 0.000000 0.164691 1
1.31142 12.09917 1.04868 0.000000 0.000000 0.000000 0.181003 1
1.16272 12.83087 1.33508 0.000000 0.000000 0.000000 0.107317 1
1.24302 12.22147 0.15908 0.000000 0.000000 0.000000 0.174456 1
1.32932 11.80937 0.38498 0.000000 0.000000 0.000000 0.164508 1
1.36192 11.65417 0.58548 0.000000 0.000000 0.000000 0.148882 1
1.36052 11.66057 0.78178 0.000000 0.000000 0.000000 0.186648 1
1.32182 11.84547 0.99058 0.000000 0.000000 0.000000 0.151614 1
1.21662 12.34747 1.24228 0.000000 0.000000 0.000000 0.141878 1
1.21712 12.13897 0.12098 0.000000 0.000000 0.000000 0.179034 1
1.31182 11.70037 0.34828 0.000000 0.000000 0.000000 0.148501 1
1.35162 11.51617 0.54668 0.000000 0.000000 0.000000 0.177615 1
1.35722 11.49027 0.73798 0.000000 0.000000 0.000000 0.149859 1
1.32982 11.61687 0.93698 0.000000 0.000000 0.000000 0.184375 1
1.25012 11.98587 1.16658 0.000000 0.000000 0.000000 0.144335 1
1.14792 12.25497 0.02618 0.000000 0.000000 0.000000 0.072847 1
1.27922 11.66457 0.27028 0.000000 0.000000 0.000000 0.169192 1
1.33572 11.41077 0.47148 0.000000 0.000000 0.000000 0.173114 1
1.35352 11.33067 0.65918 0.000000 0.000000 0.000000 0.168261 1
1.34132 11.38547 0.84838 0.000000 0.000000 0.000000 0.152117 1
1.29102 11.61177 1.05488 0.000000 0.000000 0.000000 0.160372 1
1.15252 12.23467 1.31998 0.000000 0.000000 0.000000 0.084337 1
1.18732 11.88967 0.09528 0.000000 0.000000 0.000000 0.119448 1
1.29152 11.43457 0.31888 0.000000 0.000000 0.000000 0.195209 1
1.33582 11.24067 0.51088 0.000000 0.000000 0.000000 0.214252 1
1.34712 11.19127 0.69368 0.000000 0.000000 0.000000 0.120348 1
1.33072 11.26317 0.88008 0.000000 0.000000 0.000000 0.110536 1
1.27182 11.52057 1.08718 0.000000 0.000000 0.000000 0.190448 1
1.11422 12.20937 1.36158 0.000000 0.000000 0.000000 0.087648 1
1.21632 11.58807 0.15578 0.000000 0.000000 0.000000 0.113756 1
1.29902 11.23667 0.36358 0.000000 0.000000 0.000000 0.202579 1
1.33422 11.08687 0.54818 0.000000 0.000000 0.000000 0.191119 1
1.34112 11.05787 0.72668 0.000000 0.000000 0.000000 0.181704 1
1.31822 11.15517 0.91118 0.000000 0.000000 0.000000 0.145403 1
1.25362 11.42967 1.11858 0.000000 0.000000 0.000000 0.175769 1
1.06812 12.21827 1.40728 0.000000 0.000000 0.000000 0.134676 1
1.23822 11.33167 0.20978 0.000000 0.000000 0.000000 0.166888 1
1.30522 11.05427 0.40538 0.000000 0.000000 0.000000 0.135836 1
1.33462 10.93277 0.58368 0.000000 0.000000 0.000000 0.156039 1
1.33512 10.93057 0.75838 0.000000 0.000000 0.000000 0.205051 1
1.30552 11.05307 0.94148 0.000000 0.000000 0.000000 0.144366 1
1.23502 11.34497 1.14948 0.000000 0.000000 0.000000 0.170520 1
1.08702 11.78547 -0.02102 0.000000 0.000000 0.000000 0.125643 1
1.23662 11.18247 0.21828 0.000000 0.000000 0.000000 0.125399 1
1.30122 10.92237 0.40898 0.000000 0.000000 0.000000 0.135454 1
1.32852 10.81227 0.58338 0.000000 0.000000 0.000000 0.209949 1
1.32992 10.80667 0.75438 0.000000 0.000000 0.000000 0.198840 1
1.30282 10.91567 0.93298 0.000000 0.000000 0.000000 0.223774 1
1.23662 11.18257 1.13458 0.000000 0.000000 0.000000 0.200656 1
1.04492 11.95487 1.41948 0.000000 0.000000 0.000000 0.099519 1
1.19282 11.20647 0.14238 0.000000 0.000000 0.000000 0.133410 1
1.27692 10.87617 0.34058 0.000000 0.000000 0.000000 0.121019 1
1.31632 10.72127 0.51568 0.000000 0.000000 0.000000 0.168429 1
1.32912 10.67117 0.68318 0.000000 0.000000 0.000000 0.176440 1
1.31412 10.73007 0.85358 0.000000 0.000000 0.000000 0.232471 1
1.26872 10.90817 1.03828 0.000000 0.000000 0.000000 0.189212 1
1.16122 11.33047 1.26368 0.000000 0.000000 0.000000 0.126879 1
1.16942 11.15037 0.10918 0.000000 0.000000 0.000000 0.145205 1
1.26212 10.79557 0.30928 0.000000 0.000000 0.000000 0.171496 1
1.30892 10.61657 0.48348 0.000000 0.000000 0.000000 0.180789 1
1.32392 10.55907 0.64818 0.000000 0.000000 0.000000 0.229618 1
1.31562 10.59077 0.81358 0.000000 0.000000 0.000000 0.244358 1
1.28002 10.72697 0.98968 0.000000 0.000000 0.000000 0.198016 1
1.19642 11.04717 1.19548 0.000000 0.000000 0.000000 0.124544 1
1.06722 11.39097 -0.02582 0.000000 0.000000 0.000000 0.127413 1
1.21472 10.84027 0.20268 0.000000 0.000000 0.000000 0.163485 1
1.28192 10.58907 0.38478 0.000000 0.000000 0.000000 0.183978 1
1.31232 10.47547 0.55028 0.000000 0.000000 0.000000 0.168688 1
1.32042 10.44537 0.71078 0.000000 0.000000 0.000000 0.191562 1
1.30372 10.50787 0.87518 0.000000 0.000000 0.000000 0.195300 1
1.25402 10.69327 1.05538 0.000000 0.000000 0.000000 0.203189 1
1.14392 11.10447 1.27628 0.000000 0.000000 0.000000 0.139376 1
1.14432 10.96607 0.08668 0.000000 0.000000 0.000000 0.164767 1
1.24632 10.59427 0.28488 0.000000 0.000000 0.000000 0.194812 1
1.29432 10.41917 0.45448 0.000000 0.000000 0.000000 0.200092 1
1.31452 10.34567 0.61368 0.000000 0.000000 0.000000 0.234668 1
1.31352 10.34927 0.77138 0.000000 0.000000 0.000000 0.223865 1
1.28602 10.44947 0.93678 0.000000 0.000000 0.000000 0.194171 1
1.22212 10.68257 1.12308 0.000000 0.000000 0.000000 0.160998 1
1.06932 11.23967 1.36958 0.000000 0.000000 0.000000 0.152773 1
1.17292 10.73317 0.14018 0.000000 0.000000 0.000000 0.169787 1
1.25502 10.44087 0.32498 0.000000 0.000000 0.000000 0.189044 1
1.29772 10.28897 0.48848 0.000000 0.000000 0.000000 0.220584 1
1.31062 10.24307 0.64368 0.000000 0.000000 0.000000 0.223804 1
1.30512 10.26247 0.79928 0.000000 0.000000 0.000000 0.213245 1
1.27572 10.36737 0.96328 0.000000 0.000000 0.000000 0.204669 1
1.20692 10.61217 1.15028 0.000000 0.000000 0.000000 0.183001 1
1.02672 11.25397 1.41088 0.000000 0.000000 0.000000 0.145480 1
1.19642 10.52857 0.18878 0.000000 0.000000 0.000000 0.138964 1
1.26452 10.29157 0.36308 0.000000 0.000000 0.000000 0.229236 1
1.29742 10.17707 0.52068 0.000000 0.000000 0.000000 0.229572 1
1.30902 10.13677 0.67248 0.000000 0.000000 0.000000 0.192187 1
1.29792 10.17537 0.82618 0.000000 0.000000 0.000000 0.168170 1
1.26412 10.29307 0.98958 0.000000 0.000000 0.000000 0.224292 1
1.18792 10.55787 1.17858 0.000000 0.000000 0.000000 0.191974 1
1.05832 10.88177 -0.01462 0.000000 0.000000 0.000000 0.148867 1
1.19632 10.41277 0.19668 0.000000 0.000000 0.000000 0.201923 1
1.26182 10.18977 0.36698 0.000000 0.000000 0.000000 0.233295 1
1.29462 10.07827 0.52158 0.000000 0.000000 0.000000 0.177249 1
1.30502 10.04287 0.67068 0.000000 0.000000 0.000000 0.219013 1
1.29492 10.07717 0.82138 0.000000 0.000000 0.000000 0.193179 1
1.26242 10.18767 0.98128 0.000000 0.000000 0.000000 0.132845 1
1.19142 10.42927 1.16458 0.000000 0.000000 0.000000 0.180850 1
1.00602 11.05967 1.42288 0.000000 0.000000 0.000000 0.125109 1
1.17762 10.36327 0.16768 0.000000 0.000000 0.000000 0.210620 1
1.24902 10.12607 0.33888 0.000000 0.000000 0.000000 0.218326 1
1.28762 9.99757 0.49278 0.000000 0.000000 0.000000 0.194293 1
1.30082 9.95377 0.63968 0.000000 0.000000 0.000000 0.234150 1
1.29732 9.96527 0.78648 0.000000 0.000000 0.000000 0.195590 1
1.27032 10.05507 0.94058 0.000000 0.000000 0.000000 0.225513 1
1.21172 10.25007 1.11298 0.000000 0.000000 0.000000 0.240208 1
1.08182 10.68197 1.33308 0.000000 0.000000 0.000000 0.154070 1
1.13412 10.39637 0.09958 0.000000 0.000000 0.000000 0.176028 1
1.22412 10.10367 0.27898 0.000000 0.000000 0.000000 0.206729 1
1.27182 9.94867 0.43498 0.000000 0.000000 0.000000 0.215778 1
1.29502 9.87297 0.58098 0.000000 0.000000 0.000000 0.177691 1
1.29662 9.86787 0.72468 0.000000 0.000000 0.000000 0.216403 1
1.28132 9.91767 0.87198 0.000000 0.000000 0.000000 0.274907 1
1.24072 10.04967 1.03118 0.000000 0.000000 0.000000 0.192691 1
1.15542 10.32737 1.21888 0.000000 0.000000 0.000000 0.204562 1
1.04132 10.58487 -0.02002 0.000000 0.000000 0.000000 0.170169 1
1.17952 10.14497 0.18378 0.000000 0.000000 0.000000 0.178775 1
1.24552 9.93467 0.34738 0.000000 0.000000 0.000000 0.218448 1
1.28072 9.82267 0.49538 0.000000 0.000000 0.000000 0.217762 1
1.29432 9.77937 0.63718 0.000000 0.000000 0.000000 0.236362 1
1.29062 9.79117 0.77898 0.000000 0.000000 0.000000 0.220890 1
1.26722 9.86557 0.92688 0.000000 0.000000 0.000000 0.185412 1
1.21442 10.03377 1.09078 0.000000 0.000000 0.000000 0.197818 1
1.10452 10.38367 1.29288 0.000000 0.000000 0.000000 0.157824 1
1.08652 10.33447 0.03938 0.000000 0.000000 0.000000 0.137987 1
1.19522 9.99577 0.22488 0.000000 0.000000 0.000000 0.197803 1
1.25362 9.81377 0.38128 0.000000 0.000000 0.000000 0.231342 1
1.28172 9.72617 0.52478 0.000000 0.000000 0.000000 0.192950 1
1.29312 9.69057 0.66368 0.000000 0.000000 0.000000 0.247929 1
1.28472 9.71707 0.80378 0.000000 0.000000 0.000000 0.253574 1
1.25862 9.79837 0.95078 0.000000 0.000000 0.000000 0.228244 1
1.19932 9.98317 1.11608 0.000000 0.000000 0.000000 0.207019 1
1.07912 10.35757 1.32308 0.000000 0.000000 0.000000 0.163973 1
1.11702 10.13927 0.09008 0.000000 0.000000 0.000000 0.162127 1
1.20822 9.86097 0.26328 0.000000 0.000000 0.000000 0.221592 1
1.25842 9.70757 0.41338 0.000000 0.000000 0.000000 0.254002 1
1.28362 9.63087 0.55308 0.000000 0.000000 0.000000 0.207492 1
1.28862 9.61547 0.68948 0.000000 0.000000 0.000000 0.198489 1
1.27922 9.64427 0.82788 0.000000 0.000000 0.000000 0.223636 1
1.24802 9.73927 0.97468 0.000000 0.000000 0.000000 0.202304 1
1.18712 9.92527 1.13998 0.000000 0.000000 0.000000 0.158236 1
1.04862 10.34817 1.35588 0.000000 0.000000 0.000000 0.150179 1
1.09682 10.10307 0.06198 0.000000 0.000000 0.000000 0.193759 1
1.19362 9.81367 0.23708 0.000000 0.000000 0.000000 0.200916 1
1.24892 9.64807 0.38758 0.000000 0.000000 0.000000 0.230915 1
1.27602 9.56707 0.52618 0.000000 0.000000 0.000000 0.251179 1
1.28652 9.53567 0.66058 0.000000 0.000000 0.000000 0.223926 1
1.28132 9.55137 0.79578 0.000000 0.000000 0.000000 0.296590 1
1.25512 9.62967 0.93768 0.000000 0.000000 0.000000 0.270802 1
1.20232 9.78747 1.09498 0.000000 0.000000 0.000000 0.178576 1
1.09952 10.09507 1.28628 0.000000 0.000000 0.000000 0.146410 1
1.07132 10.08357 0.03228 0.000000 0.000000 0.000000 0.188205 1
1.18032 9.76407 0.21168 0.000000 0.000000 0.000000 0.226154 1
1.23852 9.59327 0.36228 0.000000 0.000000 0.000000 0.250721 1
1.27032 9.50017 0.50018 0.000000 0.000000 0.000000 0.263203 1
1.28292 9.46337 0.63278 0.000000 0.000000 0.000000 0.260258 1
1.28172 9.46677 0.76508 0.000000 0.000000 0.000000 0.239414 1
1.26092 9.52767 0.90268 0.000000 0.000000 0.000000 0.240070 1
1.21882 9.65117 1.05178 0.000000 0.000000 0.000000 0.192599 1
1.13392 9.89997 1.22818 0.000000 0.000000 0.000000 0.165270 1
1.04152 10.07647 0.00118 0.000000 0.000000 0.000000 0.212299 1
1.16532 9.72077 0.18608 0.000000 0.000000 0.000000 0.243168 1
1.22672 9.54427 0.33718 0.000000 0.000000 0.000000 0.202991 1
1.26332 9.43917 0.47468 0.000000 0.000000 0.000000 0.232898 1
1.27962 9.39247 0.60578 0.000000 0.000000 0.000000 0.250996 1
1.27932 9.39317 0.73588 0.000000 0.000000 0.000000 0.260105 1
1.26402 9.43727 0.86958 0.000000 0.000000 0.000000 0.246860 1
1.22832 9.53997 1.01298 0.000000 0.000000 0.000000 0.215381 1
1.15852 9.74057 1.17758 0.000000 0.000000 0.000000 0.213794 1
0.99822 10.20107 1.40128 0.000000 0.000000 0.000000 0.160143 1
1.12982 9.73677 0.12678 0.000000 0.000000 0.000000 0.207294 1
1.20662 9.52037 0.28408 0.000000 0.000000 0.000000 0.209644 1
1.24862 9.40207 0.42308 0.000000 0.000000 0.000000 0.209323 1
1.27082 9.33937 0.55398 0.000000 0.000000 0.000000 0.290471 1
1.27942 9.31517 0.68188 0.000000 0.000000 0.000000 0.230716 1
1.27022 9.34127 0.81148 0.000000 0.000000 0.000000 0.174929 1
1.24462 9.41337 0.94758 0.000000 0.000000 0.000000 0.232242 1
1.19402 9.55597 1.09798 0.000000 0.000000 0.000000 0.220371 1
1.09262 9.84167 1.28168 0.000000 0.000000 0.000000 0.197803 1
1.05652 9.85637 0.02538 0.000000 0.000000 0.000000 0.167117 1
1.16732 9.54997 0.19948 0.000000 0.000000 0.000000 0.243915 1
1.22422 9.39267 0.34458 0.000000 0.000000 0.000000 0.277729 1
1.25802 9.29927 0.47758 0.000000 0.000000 0.000000 0.231312 1
1.27292 9.25797 0.60468 0.000000 0.000000 0.000000 0.287678 1
1.27442 9.25377 0.73088 0.000000 0.000000 0.000000 0.220890 1
1.26112 9.29057 0.86008 0.000000 0.000000 0.000000 0.239261 1
1.22652 9.38627 0.99848 0.000000 0.000000 0.000000 0.208637 1
1.16612 9.55337 1.15398 0.000000 0.000000 0.000000 0.218723 1
1.03172 9.92477 1.35708 0.000000 0.000000 0.000000 0.161074 1
1.08952 9.68267 0.07368 0.000000 0.000000 0.000000 0.218631 1
1.18092 9.43467 0.23558 0.000000 0.000000 0.000000 0.268788 1
1.23132 9.29807 0.37498 0.000000 0.000000 0.000000 0.266560 1
1.26032 9.21937 0.50428 0.000000 0.000000 0.000000 0.263859 1
1.27212 9.18727 0.62898 0.000000 0.000000 0.000000 0.265324 1
1.27102 9.19017 0.75348 0.000000 0.000000 0.000000 0.233783 1
1.25592 9.23117 0.88148 0.000000 0.000000 0.000000 0.268757 1
1.21752 9.33537 1.02008 0.000000 0.000000 0.000000 0.243885 1
1.15042 9.51737 1.17768 0.000000 0.000000 0.000000 0.210575 1
1.00302 9.91717 1.38788 0.000000 0.000000 0.000000 0.147677 1
1.11572 9.53307 0.11718 0.000000 0.000000 0.000000 0.191836 1
1.19272 9.32797 0.26948 0.000000 0.000000 0.000000 0.242451 1
1.23712 9.20977 0.40408 0.000000 0.000000 0.000000 0.289937 1
1.26132 9.14537 0.52998 0.000000 0.000000 0.000000 0.245075 1
1.27122 9.11907 0.65248 0.000000 0.000000 0.000000 0.252430 1
1.26852 9.12627 0.77528 0.000000 0.000000 0.000000 0.290700 1
1.24732 9.18267 0.90328 0.000000 0.000000 0.000000 0.188891 1
1.20812 9.28697 1.04138 0.000000 0.000000 0.000000 0.176913 1
1.13532 9.48087 1.20108 0.000000 0.000000 0.000000 0.232288 1
0.96532 9.93327 1.42338 0.000000 0.000000 0.000000 0.155825 1
1.09642 9.50747 0.09158 0.000000 0.000000 0.000000 0.228092 1
1.17912 9.29127 0.24578 0.000000 0.000000 0.000000 0.276066 1
1.22942 9.15977 0.38098 0.000000 0.000000 0.000000 0.234775 1
1.25602 9.09037 0.50608 0.000000 0.000000 0.000000 0.236088 1
1.26872 9.05707 0.62718 0.000000 0.000000 0.000000 0.278019 1
1.26682 9.06217 0.74808 0.000000 0.000000 0.000000 0.246311 1
1.25192 9.10107 0.87238 0.000000 0.000000 0.000000 0.244984 1
1.21792 9.18977 1.00548 0.000000 0.000000 0.000000 0.252781 1
1.15732 9.34837 1.15558 0.000000 0.000000 0.000000 0.177783 1
1.03052 9.67967 1.34868 0.000000 0.000000 0.000000 0.157382 1
1.07612 9.48507 0.06578 0.000000 0.000000 0.000000 0.199100 1
1.16782 9.24977 0.22288 0.000000 0.000000 0.000000 0.248157 1
1.21992 9.11587 0.35808 0.000000 0.000000 0.000000 0.273487 1
1.25042 9.03767 0.48288 0.000000 0.000000 0.000000 0.288228 1
1.26432 9.00197 0.60268 0.000000 0.000000 0.000000 0.256657 1
1.26582 8.99827 0.72158 0.000000 0.000000 0.000000 0.261479 1
1.25332 9.03027 0.84318 0.000000 0.000000 0.000000 0.265461 1
1.22722 9.09717 0.97118 0.000000 0.000000 0.000000 0.250187 1
1.17442 9.23287 1.11408 0.000000 0.000000 0.000000 0.243397 1
1.07572 9.48607 1.28768 0.000000 0.000000 0.000000 0.173861 1
1.05522 9.46457 0.03978 0.000000 0.000000 0.000000 0.189334 1
1.15532 9.21227 0.19998 0.000000 0.000000 0.000000 0.186099 1
1.20842 9.07857 0.33528 0.000000 0.000000 0.000000 0.201068 1
1.24222 8.99317 0.45988 0.000000 0.000000 0.000000 0.301061 1
1.25952 8.94947 0.57878 0.000000 0.000000 0.000000 0.287327 1
1.26422 8.93777 0.69588 0.000000 0.000000 0.000000 0.272038 1
1.25592 8.95877 0.81478 0.000000 0.000000 0.000000 0.262165 1
1.23382 9.01437 0.93898 0.000000 0.000000 0.000000 0.293156 1
1.18932 9.12667 1.07528 0.000000 0.000000 0.000000 0.263508 1
1.10982 9.32697 1.23488 0.000000 0.000000 0.000000 0.217746 1
0.89072 9.87927 1.48038 0.000000 0.000000 0.000000 0.135546 1
1.10512 9.26927 0.11588 0.000000 0.000000 0.000000 0.209339 1
1.17892 9.08647 0.26048 0.000000 0.000000 0.000000 0.222568 1
1.22452 8.97337 0.38888 0.000000 0.000000 0.000000 0.239414 1
1.25042 8.90937 0.50878 0.000000 0.000000 0.000000 0.268116 1
1.26182 8.88117 0.62478 0.000000 0.000000 0.000000 0.259861 1
1.26052 8.88437 0.74068 0.000000 0.000000 0.000000 0.289693 1
1.24722 8.91717 0.85948 0.000000 0.000000 0.000000 0.255192 1
1.21822 8.98897 0.98548 0.000000 0.000000 0.000000 0.237324 1
1.16432 9.12247 1.12628 0.000000 0.000000 0.000000 0.231327 1
1.06382 9.37147 1.29808 0.000000 0.000000 0.000000 0.229648 1
1.03722 9.36687 0.02308 0.000000 0.000000 0.000000 0.236698 1
1.14062 9.11537 0.18258 0.000000 0.000000 0.000000 0.267170 1
1.19902 8.97317 0.31688 0.000000 0.000000 0.000000 0.302678 1
1.23422 8.88747 0.43928 0.000000 0.000000 0.000000 0.274662 1
1.25472 8.83767 0.55558 0.000000 0.000000 0.000000 0.285527 1
1.26142 8.82127 0.66958 0.000000 0.000000 0.000000 0.283528 1
1.25672 8.83277 0.78438 0.000000 0.000000 0.000000 0.287343 1
1.23682 8.88117 0.90388 0.000000 0.000000 0.000000 0.303273 1
1.20022 8.97037 1.03248 0.000000 0.000000 0.000000 0.229297 1
1.13532 9.12807 1.17908 0.000000 0.000000 0.000000 0.195239 1
1.00332 9.44957 1.36968 0.000000 0.000000 0.000000 0.150057 1
1.06802 9.22477 0.06708 0.000000 0.000000 0.000000 0.249226 1
1.15562 9.01537 0.21628 0.000000 0.000000 0.000000 0.254994 1
1.20542 8.89617 0.34508 0.000000 0.000000 0.000000 0.206867 1
1.23832 8.81757 0.46438 0.000000 0.000000 0.000000 0.270954 1
1.25432 8.77937 0.57828 0.000000 0.000000 0.000000 0.267292 1
1.25872 8.76867 0.69078 0.000000 0.000000 0.000000 0.266728 1
1.25042 8.78857 0.80488 0.000000 0.000000 0.000000 0.287022 1
1.23002 8.83737 0.92368 0.000000 0.000000 0.000000 0.235920 1
1.19152 8.92947 1.05228 0.000000 0.000000 0.000000 0.237324 1
1.12192 9.09597 1.20068 0.000000 0.000000 0.000000 0.227710 1
0.97092 9.45717 1.40118 0.000000 0.000000 0.000000 0.124910 1
1.09262 9.10187 0.10688 0.000000 0.000000 0.000000 0.248569 1
1.16742 8.92587 0.24778 0.000000 0.000000 0.000000 0.266667 1
1.21432 8.81567 0.37258 0.000000 0.000000 0.000000 0.280995 1
1.24152 8.75167 0.48858 0.000000 0.000000 0.000000 0.287541 1
1.25442 8.72147 0.60048 0.000000 0.000000 0.000000 0.274708 1
1.25682 8.71577 0.71138 0.000000 0.000000 0.000000 0.283833 1
1.24822 8.73597 0.82428 0.000000 0.000000 0.000000 0.265171 1
1.22342 8.79427 0.94308 0.000000 0.000000 0.000000 0.267491 1
