# x y z nx ny nz intensity label
1.32865 11.24879 0.88389 0.000000 0.000000 0.000000 0.158175 1
1.27015 11.50469 1.09079 0.000000 0.000000 0.000000 0.123003 1
1.10875 12.21109 1.36709 0.000000 0.000000 0.000000 0.089479 1
1.24115 11.45979 0.20589 0.000000 0.000000 0.000000 0.124407 1
1.30935 11.16979 0.40599 0.000000 0.000000 0.000000 0.194644 1
1.33815 11.04699 0.58799 0.000000 0.000000 0.000000 0.169772 1
1.33895 11.04379 0.76639 0.000000 0.000000 0.000000 0.218845 1
1.30765 11.17669 0.95379 0.000000 0.000000 0.000000 0.148318 1
1.22925 11.51039 1.16979 0.000000 0.000000 0.000000 0.159258 1
1.12795 11.76579 0.02509 0.000000 0.000000 0.000000 0.119234 1
1.25625 11.23419 0.25599 0.000000 0.000000 0.000000 0.165393 1
1.31315 10.99849 0.44609 0.000000 0.000000 0.000000 0.163210 1
1.33495 10.90829 0.62249 0.000000 0.000000 0.000000 0.192554 1
1.32985 10.92959 0.79779 0.000000 0.000000 0.000000 0.173892 1
1.29505 11.07379 0.98369 0.000000 0.000000 0.000000 0.147112 1
1.20665 11.43989 1.20239 0.000000 0.000000 0.000000 0.127138 1
1.13575 11.56689 0.04129 0.000000 0.000000 0.000000 0.132738 1
1.25385 11.09049 0.26329 0.000000 0.000000 0.000000 0.141100 1
1.30935 10.86699 0.44889 0.000000 0.000000 0.000000 0.188769 1
1.33005 10.78319 0.62139 0.000000 0.000000 0.000000 0.223117 1
1.32605 10.79939 0.79279 0.000000 0.000000 0.000000 0.233829 1
1.29265 10.93429 0.97419 0.000000 0.000000 0.000000 0.147189 1
1.21095 11.26369 1.18509 0.000000 0.000000 0.000000 0.142275 1
1.09895 11.55309 0.00239 0.000000 0.000000 0.000000 0.128649 1
1.23535 11.01709 0.23099 0.000000 0.000000 0.000000 0.137209 1
1.29735 10.77339 0.41669 0.000000 0.000000 0.000000 0.230213 1
1.32375 10.66969 0.58699 0.000000 0.000000 0.000000 0.168048 1
1.32555 10.66269 0.75419 0.000000 0.000000 0.000000 0.173510 1
1.29845 10.76909 0.92869 0.000000 0.000000 0.000000 0.158541 1
1.23465 11.01979 1.12469 0.000000 0.000000 0.000000 0.170214 1
1.06365 11.69199 1.39219 0.000000 0.000000 0.000000 0.075944 1
1.21755 10.94409 0.19949 0.000000 0.000000 0.000000 0.213596 1
1.28515 10.68509 0.38529 0.000000 0.000000 0.000000 0.167926 1
1.31715 10.56229 0.55389 0.000000 0.000000 0.000000 0.194629 1
1.32345 10.53799 0.71749 0.000000 0.000000 0.000000 0.166217 1
1.30455 10.61069 0.88549 0.000000 0.000000 0.000000 0.164233 1
1.25305 10.80789 1.07019 0.000000 0.000000 0.000000 0.158755 1
1.13015 11.27899 1.30199 0.000000 0.000000 0.000000 0.147921 1
1.14635 11.07379 0.08119 0.000000 0.000000 0.000000 0.153826 1
1.24845 10.69219 0.28339 0.000000 0.000000 0.000000 0.192035 1
1.29755 10.50869 0.45639 0.000000 0.000000 0.000000 0.195834 1
1.31795 10.43239 0.61849 0.000000 0.000000 0.000000 0.117830 1
1.31595 10.43979 0.77929 0.000000 0.000000 0.000000 0.209888 1
1.28475 10.55629 0.94879 0.000000 0.000000 0.000000 0.231083 1
1.21915 10.80179 1.13979 0.000000 0.000000 0.000000 0.145815 1
1.04065 11.46889 1.40509 0.000000 0.000000 0.000000 0.139437 1
1.17555 10.83039 0.13629 0.000000 0.000000 0.000000 0.179324 1
1.25875 10.52679 0.32469 0.000000 0.000000 0.000000 0.187121 1
1.30065 10.37399 0.49099 0.000000 0.000000 0.000000 0.182391 1
1.31455 10.32319 0.64899 0.000000 0.000000 0.000000 0.158160 1
1.30715 10.35029 0.80759 0.000000 0.000000 0.000000 0.185397 1
1.27465 10.46879 0.97559 0.000000 0.000000 0.000000 0.116945 1
1.19965 10.74239 1.16899 0.000000 0.000000 0.000000 0.155184 1
1.08665 11.01909 0.01189 0.000000 0.000000 0.000000 0.127169 1
1.21435 10.56389 0.22319 0.000000 0.000000 0.000000 0.190295 1
1.27685 10.34149 0.39649 0.000000 0.000000 0.000000 0.191836 1
1.30425 10.24379 0.55499 0.000000 0.000000 0.000000 0.163897 1
1.31105 10.21959 0.70919 0.000000 0.000000 0.000000 0.231083 1
1.29685 10.27019 0.86669 0.000000 0.000000 0.000000 0.203571 1
1.25145 10.43189 1.03809 0.000000 0.000000 0.000000 0.207950 1
1.15545 10.77399 1.24309 0.000000 0.000000 0.000000 0.145663 1
1.05345 11.00469 -0.02381 0.000000 0.000000 0.000000 0.153643 1
1.19855 10.49959 0.19409 0.000000 0.000000 0.000000 0.176333 1
1.26455 10.26969 0.36749 0.000000 0.000000 0.000000 0.244617 1
1.29775 10.15429 0.52479 0.000000 0.000000 0.000000 0.190097 1
1.30905 10.11459 0.67629 0.000000 0.000000 0.000000 0.187976 1
1.29745 10.15519 0.82979 0.000000 0.000000 0.000000 0.214572 1
1.26235 10.27729 0.99329 0.000000 0.000000 0.000000 0.172854 1
1.18565 10.54449 1.18239 0.000000 0.000000 0.000000 0.180713 1
0.96325 11.31879 1.46599 0.000000 0.000000 0.000000 0.052399 1
1.17835 10.45239 0.16429 0.000000 0.000000 0.000000 0.193530 1
1.25145 10.20349 0.33899 0.000000 0.000000 0.000000 0.183032 1
1.28985 10.07309 0.49549 0.000000 0.000000 0.000000 0.256580 1
1.30435 10.02339 0.64479 0.000000 0.000000 0.000000 0.192126 1
1.29895 10.04189 0.79419 0.000000 0.000000 0.000000 0.192752 1
1.27045 10.13889 0.95149 0.000000 0.000000 0.000000 0.219654 1
1.20795 10.35159 1.12859 0.000000 0.000000 0.000000 0.212558 1
1.06135 10.85069 1.36159 0.000000 0.000000 0.000000 0.087800 1
1.13365 10.48839 0.09479 0.000000 0.000000 0.000000 0.171450 1
1.22795 10.17479 0.27839 0.000000 0.000000 0.000000 0.198627 1
1.27555 10.01619 0.43689 0.000000 0.000000 0.000000 0.197482 1
1.29865 9.93929 0.58519 0.000000 0.000000 0.000000 0.260075 1
1.29885 9.93859 0.73129 0.000000 0.000000 0.000000 0.211536 1
1.28265 9.99269 0.88119 0.000000 0.000000 0.000000 0.195789 1
1.23865 10.13899 1.04429 0.000000 0.000000 0.000000 0.209110 1
1.14635 10.44629 1.23879 0.000000 0.000000 0.000000 0.134981 1
1.03885 10.68579 -0.02761 0.000000 0.000000 0.000000 0.205127 1
1.17965 10.22739 0.18089 0.000000 0.000000 0.000000 0.150912 1
1.24835 10.00349 0.34789 0.000000 0.000000 0.000000 0.261646 1
1.28275 9.89149 0.49819 0.000000 0.000000 0.000000 0.200366 1
1.29725 9.84439 0.64229 0.000000 0.000000 0.000000 0.242710 1
1.29265 9.85929 0.78639 0.000000 0.000000 0.000000 0.237613 1
1.26775 9.94039 0.93709 0.000000 0.000000 0.000000 0.232395 1
1.21045 10.12699 1.10559 0.000000 0.000000 0.000000 0.210941 1
1.09055 10.51739 1.31639 0.000000 0.000000 0.000000 0.201480 1
1.11315 10.33529 0.07519 0.000000 0.000000 0.000000 0.197574 1
1.21095 10.02369 0.25659 0.000000 0.000000 0.000000 0.220233 1
1.26275 9.85859 0.41219 0.000000 0.000000 0.000000 0.166186 1
1.28775 9.77899 0.55649 0.000000 0.000000 0.000000 0.201968 1
1.29495 9.75599 0.69729 0.000000 0.000000 0.000000 0.220813 1
1.28305 9.79409 0.84059 0.000000 0.000000 0.000000 0.249897 1
1.24765 9.90679 0.99379 0.000000 0.000000 0.000000 0.193439 1
1.17815 10.12819 1.16849 0.000000 0.000000 0.000000 0.188632 1
1.00345 10.68489 1.41169 0.000000 0.000000 0.000000 0.136065 1
1.14275 10.13859 0.12489 0.000000 0.000000 0.000000 0.205341 1
1.22395 9.88549 0.29449 0.000000 0.000000 0.000000 0.252552 1
1.26695 9.75119 0.44389 0.000000 0.000000 0.000000 0.256153 1
1.28885 9.68289 0.58459 0.000000 0.000000 0.000000 0.252018 1
1.29015 9.67869 0.72309 0.000000 0.000000 0.000000 0.234211 1
1.27635 9.72189 0.86479 0.000000 0.000000 0.000000 0.241733 1
1.23715 9.84419 1.01779 0.000000 0.000000 0.000000 0.185107 1
1.16095 10.08209 1.19469 0.000000 0.000000 0.000000 0.229862 1
0.95725 10.71719 1.45359 0.000000 0.000000 0.000000 0.100069 1
1.16385 9.97559 0.16919 0.000000 0.000000 0.000000 0.211582 1
1.23165 9.76859 0.32959 0.000000 0.000000 0.000000 0.219181 1
1.27015 9.65099 0.47419 0.000000 0.000000 0.000000 0.229740 1
1.28825 9.59569 0.61159 0.000000 0.000000 0.000000 0.236332 1
1.28645 9.60129 0.74799 0.000000 0.000000 0.000000 0.236652 1
1.26765 9.65859 0.88889 0.000000 0.000000 0.000000 0.239979 1
1.22575 9.78669 1.04159 0.000000 0.000000 0.000000 0.220371 1
1.14335 10.03839 1.22069 0.000000 0.000000 0.000000 0.203998 1
1.03275 10.27449 -0.01761 0.000000 0.000000 0.000000 0.139620 1
1.16475 9.87929 0.17679 0.000000 0.000000 0.000000 0.205173 1
1.23035 9.68289 0.33379 0.000000 0.000000 0.000000 0.229740 1
1.26845 9.56889 0.47589 0.000000 0.000000 0.000000 0.242634 1
1.28495 9.51949 0.61099 0.000000 0.000000 0.000000 0.237186 1
1.28365 9.52349 0.74509 0.000000 0.000000 0.000000 0.233387 1
1.26685 9.57379 0.88329 0.000000 0.000000 0.000000 0.248051 1
1.22665 9.69419 1.03279 0.000000 0.000000 0.000000 0.240177 1
1.14745 9.93099 1.20709 0.000000 0.000000 0.000000 0.187076 1
0.93295 10.57299 1.46769 0.000000 0.000000 0.000000 0.068421 1
1.14815 9.83799 0.15049 0.000000 0.000000 0.000000 0.213336 1
1.22055 9.62559 0.30889 0.000000 0.000000 0.000000 0.195926 1
1.26035 9.50869 0.45029 0.000000 0.000000 0.000000 0.228702 1
1.27985 9.45149 0.58399 0.000000 0.000000 0.000000 0.241703 1
1.28275 9.44309 0.71579 0.000000 0.000000 0.000000 0.216999 1
1.26975 9.48119 0.85039 0.000000 0.000000 0.000000 0.198611 1
1.23545 9.58189 0.99429 0.000000 0.000000 0.000000 0.203937 1
1.17275 9.76579 1.15649 0.000000 0.000000 0.000000 0.210056 1
1.02805 10.19029 1.37169 0.000000 0.000000 0.000000 0.150637 1
1.13015 9.80159 0.12409 0.000000 0.000000 0.000000 0.218433 1
1.20995 9.57209 0.28429 0.000000 0.000000 0.000000 0.198611 1
1.25115 9.45369 0.42509 0.000000 0.000000 0.000000 0.242130 1
1.27465 9.38599 0.55779 0.000000 0.000000 0.000000 0.222171 1
1.28005 9.37049 0.68759 0.000000 0.000000 0.000000 0.257633 1
1.27135 9.39569 0.81899 0.000000 0.000000 0.000000 0.267781 1
1.24455 9.47259 0.95739 0.000000 0.000000 0.000000 0.222660 1
1.18955 9.63089 1.11179 0.000000 0.000000 0.000000 0.179141 1
1.08155 9.94139 1.30179 0.000000 0.000000 0.000000 0.190249 1
1.05395 9.93049 0.02019 0.000000 0.000000 0.000000 0.184207 1
1.16765 9.60999 0.19799 0.000000 0.000000 0.000000 0.198184 1
1.22725 9.44179 0.34569 0.000000 0.000000 0.000000 0.216968 1
1.26155 9.34509 0.48039 0.000000 0.000000 0.000000 0.218647 1
1.27515 9.30679 0.60919 0.000000 0.000000 0.000000 0.256291 1
1.27555 9.30569 0.73709 0.000000 0.000000 0.000000 0.265415 1
1.26215 9.34349 0.86819 0.000000 0.000000 0.000000 0.240162 1
1.22575 9.44599 1.00919 0.000000 0.000000 0.000000 0.215442 1
1.15915 9.63399 1.16959 0.000000 0.000000 0.000000 0.181872 1
1.01345 10.04489 1.38209 0.000000 0.000000 0.000000 0.192218 1
1.11335 9.67909 0.10619 0.000000 0.000000 0.000000 0.191897 1
1.19475 9.45389 0.26449 0.000000 0.000000 0.000000 0.253239 1
1.24065 9.32689 0.40329 0.000000 0.000000 0.000000 0.206973 1
1.26675 9.25469 0.53289 0.000000 0.000000 0.000000 0.253666 1
1.27565 9.23019 0.65889 0.000000 0.000000 0.000000 0.257954 1
1.27105 9.24279 0.78539 0.000000 0.000000 0.000000 0.244450 1
1.24815 9.30609 0.91759 0.000000 0.000000 0.000000 0.219989 1
1.20575 9.42349 1.06109 0.000000 0.000000 0.000000 0.232822 1
1.12295 9.65259 1.23039 0.000000 0.000000 0.000000 0.178576 1
0.88575 10.30859 1.49569 0.000000 0.000000 0.000000 0.061311 1
1.13445 9.54089 0.14759 0.000000 0.000000 0.000000 0.181476 1
1.20605 9.34629 0.29799 0.000000 0.000000 0.000000 0.240330 1
1.24545 9.23959 0.43189 0.000000 0.000000 0.000000 0.258457 1
1.26675 9.18179 0.55849 0.000000 0.000000 0.000000 0.263355 1
1.27455 9.16059 0.68229 0.000000 0.000000 0.000000 0.244038 1
1.26485 9.18669 0.80779 0.000000 0.000000 0.000000 0.253071 1
1.24105 9.25129 0.93909 0.000000 0.000000 0.000000 0.256229 1
1.19525 9.37569 1.08289 0.000000 0.000000 0.000000 0.222568 1
1.10455 9.62189 1.25549 0.000000 0.000000 0.000000 0.194461 1
1.00675 9.80349 -0.02681 0.000000 0.000000 0.000000 0.211856 1
1.13665 9.45749 0.15519 0.000000 0.000000 0.000000 0.242664 1
1.20475 9.27609 0.30219 0.000000 0.000000 0.000000 0.181125 1
1.24245 9.17559 0.43389 0.000000 0.000000 0.000000 0.255253 1
1.26355 9.11949 0.55869 0.000000 0.000000 0.000000 0.275395 1
1.27045 9.10099 0.68079 0.000000 0.000000 0.000000 0.289403 1
1.26205 9.12339 0.80439 0.000000 0.000000 0.000000 0.242618 1
1.24055 9.18079 0.93329 0.000000 0.000000 0.000000 0.255833 1
1.19485 9.30229 1.07469 0.000000 0.000000 0.000000 0.209720 1
1.11035 9.52749 1.24179 0.000000 0.000000 0.000000 0.225452 1
1.01585 9.69849 -0.01401 0.000000 0.000000 0.000000 0.195132 1
1.13715 9.38139 0.16199 0.000000 0.000000 0.000000 0.224903 1
1.20395 9.20659 0.30639 0.000000 0.000000 0.000000 0.202853 1
1.24105 9.10969 0.43599 0.000000 0.000000 0.000000 0.245258 1
1.26055 9.05859 0.55889 0.000000 0.000000 0.000000 0.215259 1
1.26885 9.03689 0.67919 0.000000 0.000000 0.000000 0.261219 1
1.26215 9.05439 0.80069 0.000000 0.000000 0.000000 0.311055 1
1.23775 9.11819 0.92819 0.000000 0.000000 0.000000 0.303334 1
1.19665 9.22559 1.06609 0.000000 0.000000 0.000000 0.196002 1
1.11645 9.43549 1.22859 0.000000 0.000000 0.000000 0.136675 1
0.90405 9.99099 1.47359 0.000000 0.000000 0.000000 0.106966 1
1.12275 9.34589 0.13819 0.000000 0.000000 0.000000 0.240131 1
1.19245 9.16679 0.28349 0.000000 0.000000 0.000000 0.228977 1
1.23345 9.06149 0.41319 0.000000 0.000000 0.000000 0.238056 1
1.25665 9.00189 0.53519 0.000000 0.000000 0.000000 0.253651 1
1.26595 8.97809 0.65399 0.000000 0.000000 0.000000 0.258183 1
1.26205 8.98809 0.77329 0.000000 0.000000 0.000000 0.297887 1
1.24255 9.03819 0.89719 0.000000 0.000000 0.000000 0.246418 1
1.20785 9.12719 1.02959 0.000000 0.000000 0.000000 0.249638 1
1.13975 9.30209 1.18219 0.000000 0.000000 0.000000 0.180301 1
0.99695 9.66889 1.38379 0.000000 0.000000 0.000000 0.175708 1
1.10605 9.31719 0.11409 0.000000 0.000000 0.000000 0.235111 1
1.18065 9.12879 0.26079 0.000000 0.000000 0.000000 0.284718 1
1.22545 9.01589 0.39069 0.000000 0.000000 0.000000 0.240360 1
1.25095 8.95149 0.51199 0.000000 0.000000 0.000000 0.317327 1
1.26285 8.92159 0.62949 0.000000 0.000000 0.000000 0.238590 1
1.26195 8.92379 0.74669 0.000000 0.000000 0.000000 0.243458 1
1.24805 8.95889 0.86709 0.000000 0.000000 0.000000 0.279301 1
1.21685 9.03749 0.99539 0.000000 0.000000 0.000000 0.220020 1
1.16005 9.18079 1.13929 0.000000 0.000000 0.000000 0.260731 1
1.04995 9.45859 1.31829 0.000000 0.000000 0.000000 0.141848 1
1.03595 9.42119 0.01949 0.000000 0.000000 0.000000 0.224918 1
1.14255 9.15709 0.18209 0.000000 0.000000 0.000000 0.226993 1
1.20045 9.01359 0.31789 0.000000 0.000000 0.000000 0.250401 1
1.23675 8.92359 0.44189 0.000000 0.000000 0.000000 0.281651 1
1.25635 8.87499 0.55939 0.000000 0.000000 0.000000 0.258701 1
1.26205 8.86089 0.67479 0.000000 0.000000 0.000000 0.239429 1
1.25665 8.87449 0.79119 0.000000 0.000000 0.000000 0.244144 1
1.23435 8.92949 0.91279 0.000000 0.000000 0.000000 0.244953 1
1.19845 9.01859 1.04309 0.000000 0.000000 0.000000 0.247242 1
1.12775 9.19389 1.19409 0.000000 0.000000 0.000000 0.211429 1
0.98155 9.55619 1.39489 0.000000 0.000000 0.000000 0.118135 1
1.09055 9.21799 0.09759 0.000000 0.000000 0.000000 0.217029 1
1.16935 9.02589 0.24339 0.000000 0.000000 0.000000 0.235416 1
1.21695 8.91019 0.37159 0.000000 0.000000 0.000000 0.272343 1
1.24435 8.84339 0.49049 0.000000 0.000000 0.000000 0.274250 1
1.25735 8.81169 0.60519 0.000000 0.000000 0.000000 0.257603 1
1.25955 8.80629 0.71899 0.000000 0.000000 0.000000 0.293675 1
1.24695 8.83709 0.83549 0.000000 0.000000 0.000000 0.304509 1
1.22315 8.89509 0.95739 0.000000 0.000000 0.000000 0.258259 1
1.17635 9.00889 1.09189 0.000000 0.000000 0.000000 0.213458 1
1.09345 9.21069 1.25049 0.000000 0.000000 0.000000 0.200839 1
0.85455 9.79269 1.50399 0.000000 0.000000 0.000000 0.064256 1
1.11075 9.10339 0.13559 0.000000 0.000000 0.000000 0.244678 1
1.18005 8.93769 0.27439 0.000000 0.000000 0.000000 0.304051 1
1.22165 8.83809 0.39819 0.000000 0.000000 0.000000 0.260700 1
1.24615 8.77939 0.51449 0.000000 0.000000 0.000000 0.289250 1
1.25635 8.75509 0.62729 0.000000 0.000000 0.000000 0.213428 1
1.25655 8.75459 0.73969 0.000000 0.000000 0.000000 0.310887 1
1.24415 8.78419 0.85489 0.000000 0.000000 0.000000 0.256123 1
1.21625 8.85089 0.97699 0.000000 0.000000 0.000000 0.272099 1
1.16555 8.97239 1.11239 0.000000 0.000000 0.000000 0.238331 1
1.07345 9.19269 1.27509 0.000000 0.000000 0.000000 0.185168 1
0.99175 9.32019 -0.02431 0.000000 0.000000 0.000000 0.225620 1
1.11325 9.03419 0.14259 0.000000 0.000000 0.000000 0.256825 1
1.17935 8.87879 0.27849 0.000000 0.000000 0.000000 0.235813 1
1.22075 8.78139 0.40059 0.000000 0.000000 0.000000 0.263661 1
1.24375 8.72709 0.51519 0.000000 0.000000 0.000000 0.302235 1
1.25495 8.70089 0.62649 0.000000 0.000000 0.000000 0.275105 1
1.25565 8.69919 0.73739 0.000000 0.000000 0.000000 0.267720 1
1.24115 8.73339 0.85149 0.000000 0.000000 0.000000 0.281758 1
